population_size,sex,age,ethnicity,region,constituency_id
10,0,11,1,7,188
4,0,12,1,7,188
5,0,13,1,7,188
2,0,14,1,7,188
0,0,15,1,7,188
3,0,16,1,7,188
158,1,0,1,7,188
20,1,1,1,7,188
13,1,2,1,7,188
26,1,3,1,7,188
18,1,4,1,7,188
19,1,5,1,7,188
13,1,6,1,7,188
24,1,7,1,7,188
25,1,8,1,7,188
18,1,9,1,7,188
13,1,10,1,7,188
11,1,11,1,7,188
10,1,12,1,7,188
4,1,13,1,7,188
4,1,14,1,7,188
4,1,15,1,7,188
3,1,16,1,7,188
30,0,0,2,7,188
8,0,1,2,7,188
9,0,2,2,7,188
9,0,3,2,7,188
23,0,4,2,7,188
21,0,5,2,7,188
24,0,6,2,7,188
13,0,7,2,7,188
17,0,8,2,7,188
15,0,9,2,7,188
5,0,10,2,7,188
3,0,11,2,7,188
8,0,12,2,7,188
8,0,13,2,7,188
5,0,14,2,7,188
2,0,15,2,7,188
0,0,16,2,7,188
46,1,0,2,7,188
7,1,1,2,7,188
7,1,2,2,7,188
17,1,3,2,7,188
31,1,4,2,7,188
28,1,5,2,7,188
35,1,6,2,7,188
32,1,7,2,7,188
30,1,8,2,7,188
22,1,9,2,7,188
23,1,10,2,7,188
13,1,11,2,7,188
12,1,12,2,7,188
5,1,13,2,7,188
1,1,14,2,7,188
6,1,15,2,7,188
0,1,16,2,7,188
3,0,0,3,7,188
1,0,1,3,7,188
2,0,2,3,7,188
8,0,3,3,7,188
11,0,4,3,7,188
6,0,5,3,7,188
8,0,6,3,7,188
8,0,7,3,7,188
8,0,8,3,7,188
7,0,9,3,7,188
0,0,10,3,7,188
1,0,11,3,7,188
1,0,12,3,7,188
0,0,13,3,7,188
0,0,14,3,7,188
0,0,15,3,7,188
0,0,16,3,7,188
3,1,0,3,7,188
2,1,1,3,7,188
0,1,2,3,7,188
4,1,3,3,7,188
2,1,4,3,7,188
3,1,5,3,7,188
1,1,6,3,7,188
5,1,7,3,7,188
1,1,8,3,7,188
1,1,9,3,7,188
1,1,10,3,7,188
6,1,11,3,7,188
0,1,12,3,7,188
1,1,13,3,7,188
0,1,14,3,7,188
0,1,15,3,7,188
1,1,16,3,7,188
6,0,0,4,7,188
0,0,1,4,7,188
0,0,2,4,7,188
2,0,3,4,7,188
9,0,4,4,7,188
4,0,5,4,7,188
5,0,6,4,7,188
4,0,7,4,7,188
10,0,8,4,7,188
3,0,9,4,7,188
8,0,10,4,7,188
3,0,11,4,7,188
2,0,12,4,7,188
0,0,13,4,7,188
0,0,14,4,7,188
0,0,15,4,7,188
0,0,16,4,7,188
10,1,0,4,7,188
1,1,1,4,7,188
0,1,2,4,7,188
3,1,3,4,7,188
1,1,4,4,7,188
7,1,5,4,7,188
4,1,6,4,7,188
0,1,7,4,7,188
2,1,8,4,7,188
1,1,9,4,7,188
3,1,10,4,7,188
1,1,11,4,7,188
3,1,12,4,7,188
0,1,13,4,7,188
0,1,14,4,7,188
1,1,15,4,7,188
0,1,16,4,7,188
10402,0,0,0,2,547
1507,0,1,0,2,547
1252,0,2,0,2,547
2724,0,3,0,2,547
2545,0,4,0,2,547
2508,0,5,0,2,547
3201,0,6,0,2,547
3988,0,7,0,2,547
4188,0,8,0,2,547
3888,0,9,0,2,547
3526,0,10,0,2,547
4271,0,11,0,2,547
3436,0,12,0,2,547
2740,0,13,0,2,547
2236,0,14,0,2,547
1562,0,15,0,2,547
1197,0,16,0,2,547
9665,1,0,0,2,547
1423,1,1,0,2,547
1036,1,2,0,2,547
2398,1,3,0,2,547
2395,1,4,0,2,547
2666,1,5,0,2,547
3386,1,6,0,2,547
4163,1,7,0,2,547
4346,1,8,0,2,547
4029,1,9,0,2,547
3796,1,10,0,2,547
4487,1,11,0,2,547
3525,1,12,0,2,547
2959,1,13,0,2,547
2432,1,14,0,2,547
1994,1,15,0,2,547
2072,1,16,0,2,547
534,0,0,1,2,547
52,0,1,1,2,547
45,0,2,1,2,547
79,0,3,1,2,547
65,0,4,1,2,547
53,0,5,1,2,547
38,0,6,1,2,547
45,0,7,1,2,547
44,0,8,1,2,547
28,0,9,1,2,547
15,0,10,1,2,547
12,0,11,1,2,547
9,0,12,1,2,547
5,0,13,1,2,547
7,0,14,1,2,547
3,0,15,1,2,547
6,0,16,1,2,547
473,1,0,1,2,547
50,1,1,1,2,547
40,1,2,1,2,547
91,1,3,1,2,547
50,1,4,1,2,547
52,1,5,1,2,547
32,1,6,1,2,547
49,1,7,1,2,547
46,1,8,1,2,547
21,1,9,1,2,547
21,1,10,1,2,547
11,1,11,1,2,547
6,1,12,1,2,547
6,1,13,1,2,547
3,1,14,1,2,547
1,1,15,1,2,547
6,1,16,1,2,547
284,0,0,2,2,547
53,0,1,2,2,547
39,0,2,2,2,547
30,0,3,2,2,547
53,0,4,2,2,547
91,0,5,2,2,547
109,0,6,2,2,547
80,0,7,2,2,547
59,0,8,2,2,547
51,0,9,2,2,547
29,0,10,2,2,547
18,0,11,2,2,547
14,0,12,2,2,547
13,0,13,2,2,547
14,0,14,2,2,547
10,0,15,2,2,547
2,0,16,2,2,547
260,1,0,2,2,547
37,1,1,2,2,547
23,1,2,2,2,547
34,1,3,2,2,547
65,1,4,2,2,547
134,1,5,2,2,547
111,1,6,2,2,547
80,1,7,2,2,547
92,1,8,2,2,547
61,1,9,2,2,547
38,1,10,2,2,547
40,1,11,2,2,547
19,1,12,2,2,547
13,1,13,2,2,547
14,1,14,2,2,547
3,1,15,2,2,547
1,1,16,2,2,547
90,0,0,3,2,547
5,0,1,3,2,547
9,0,2,3,2,547
18,0,3,3,2,547
44,0,4,3,2,547
70,0,5,3,2,547
31,0,6,3,2,547
34,0,7,3,2,547
52,0,8,3,2,547
39,0,9,3,2,547
17,0,10,3,2,547
12,0,11,3,2,547
5,0,12,3,2,547
14,0,13,3,2,547
23,0,14,3,2,547
10,0,15,3,2,547
5,0,16,3,2,547
110,1,0,3,2,547
9,1,1,3,2,547
13,1,2,3,2,547
20,1,3,3,2,547
49,1,4,3,2,547
37,1,5,3,2,547
45,1,6,3,2,547
52,1,7,3,2,547
55,1,8,3,2,547
39,1,9,3,2,547
12,1,10,3,2,547
12,1,11,3,2,547
8,1,12,3,2,547
15,1,13,3,2,547
12,1,14,3,2,547
12,1,15,3,2,547
5,1,16,3,2,547
52,0,0,4,2,547
5,0,1,4,2,547
3,0,2,4,2,547
10,0,3,4,2,547
12,0,4,4,2,547
28,0,5,4,2,547
12,0,6,4,2,547
12,0,7,4,2,547
12,0,8,4,2,547
12,0,9,4,2,547
7,0,10,4,2,547
6,0,11,4,2,547
2,0,12,4,2,547
1,0,13,4,2,547
0,0,14,4,2,547
2,0,15,4,2,547
0,0,16,4,2,547
47,1,0,4,2,547
7,1,1,4,2,547
0,1,2,4,2,547
9,1,3,4,2,547
11,1,4,4,2,547
12,1,5,4,2,547
19,1,6,4,2,547
10,1,7,4,2,547
5,1,8,4,2,547
7,1,9,4,2,547
3,1,10,4,2,547
7,1,11,4,2,547
0,1,12,4,2,547
1,1,13,4,2,547
0,1,14,4,2,547
0,1,15,4,2,547
0,1,16,4,2,547
7576,0,0,0,1,136
1262,0,1,0,1,136
970,0,2,0,1,136
2208,0,3,0,1,136
2171,0,4,0,1,136
2107,0,5,0,1,136
2685,0,6,0,1,136
3281,0,7,0,1,136
3299,0,8,0,1,136
3032,0,9,0,1,136
2627,0,10,0,1,136
3061,0,11,0,1,136
2367,0,12,0,1,136
1967,0,13,0,1,136
1658,0,14,0,1,136
1112,0,15,0,1,136
734,0,16,0,1,136
7212,1,0,0,1,136
1110,1,1,0,1,136
957,1,2,0,1,136
2226,1,3,0,1,136
2277,1,4,0,1,136
2240,1,5,0,1,136
2867,1,6,0,1,136
3420,1,7,0,1,136
3491,1,8,0,1,136
2913,1,9,0,1,136
2743,1,10,0,1,136
3079,1,11,0,1,136
2544,1,12,0,1,136
2211,1,13,0,1,136
1887,1,14,0,1,136
1508,1,15,0,1,136
1462,1,16,0,1,136
437,0,0,1,1,136
39,0,1,1,1,136
45,0,2,1,1,136
66,0,3,1,1,136
53,0,4,1,1,136
33,0,5,1,1,136
30,0,6,1,1,136
38,0,7,1,1,136
20,0,8,1,1,136
14,0,9,1,1,136
5,0,10,1,1,136
7,0,11,1,1,136
10,0,12,1,1,136
2,0,13,1,1,136
1,0,14,1,1,136
3,0,15,1,1,136
2,0,16,1,1,136
392,1,0,1,1,136
41,1,1,1,1,136
29,1,2,1,1,136
56,1,3,1,1,136
54,1,4,1,1,136
39,1,5,1,1,136
33,1,6,1,1,136
31,1,7,1,1,136
31,1,8,1,1,136
23,1,9,1,1,136
7,1,10,1,1,136
6,1,11,1,1,136
8,1,12,1,1,136
7,1,13,1,1,136
2,1,14,1,1,136
2,1,15,1,1,136
1,1,16,1,1,136
1042,0,0,2,1,136
134,0,1,2,1,136
102,0,2,2,1,136
286,0,3,2,1,136
338,0,4,2,1,136
409,0,5,2,1,136
371,0,6,2,1,136
344,0,7,2,1,136
341,0,8,2,1,136
377,0,9,2,1,136
315,0,10,2,1,136
210,0,11,2,1,136
130,0,12,2,1,136
103,0,13,2,1,136
51,0,14,2,1,136
25,0,15,2,1,136
16,0,16,2,1,136
986,1,0,2,1,136
129,1,1,2,1,136
121,1,2,2,1,136
283,1,3,2,1,136
475,1,4,2,1,136
441,1,5,2,1,136
407,1,6,2,1,136
431,1,7,2,1,136
411,1,8,2,1,136
343,1,9,2,1,136
284,1,10,2,1,136
208,1,11,2,1,136
133,1,12,2,1,136
86,1,13,2,1,136
54,1,14,2,1,136
48,1,15,2,1,136
23,1,16,2,1,136
84,0,0,3,1,136
9,0,1,3,1,136
10,0,2,3,1,136
21,0,3,3,1,136
19,0,4,3,1,136
23,0,5,3,1,136
33,0,6,3,1,136
38,0,7,3,1,136
40,0,8,3,1,136
30,0,9,3,1,136
14,0,10,3,1,136
17,0,11,3,1,136
8,0,12,3,1,136
7,0,13,3,1,136
7,0,14,3,1,136
1,0,15,3,1,136
0,0,16,3,1,136
77,1,0,3,1,136
7,1,1,3,1,136
6,1,2,3,1,136
19,1,3,3,1,136
27,1,4,3,1,136
34,1,5,3,1,136
38,1,6,3,1,136
33,1,7,3,1,136
33,1,8,3,1,136
20,1,9,3,1,136
12,1,10,3,1,136
6,1,11,3,1,136
13,1,12,3,1,136
11,1,13,3,1,136
4,1,14,3,1,136
2,1,15,3,1,136
1,1,16,3,1,136
61,0,0,4,1,136
7,0,1,4,1,136
7,0,2,4,1,136
14,0,3,4,1,136
17,0,4,4,1,136
18,0,5,4,1,136
15,0,6,4,1,136
15,0,7,4,1,136
11,0,8,4,1,136
10,0,9,4,1,136
14,0,10,4,1,136
6,0,11,4,1,136
5,0,12,4,1,136
3,0,13,4,1,136
0,0,14,4,1,136
0,0,15,4,1,136
1,0,16,4,1,136
62,1,0,4,1,136
5,1,1,4,1,136
7,1,2,4,1,136
9,1,3,4,1,136
17,1,4,4,1,136
22,1,5,4,1,136
20,1,6,4,1,136
13,1,7,4,1,136
9,1,8,4,1,136
18,1,9,4,1,136
8,1,10,4,1,136
5,1,11,4,1,136
5,1,12,4,1,136
2,1,13,4,1,136
2,1,14,4,1,136
1,1,15,4,1,136
0,1,16,4,1,136
9837,0,0,0,6,137
1367,0,1,0,6,137
1229,0,2,0,6,137
3067,0,3,0,6,137
3160,0,4,0,6,137
3201,0,5,0,6,137
3299,0,6,0,6,137
3596,0,7,0,6,137
3545,0,8,0,6,137
3225,0,9,0,6,137
2722,0,10,0,6,137
2806,0,11,0,6,137
2082,0,12,0,6,137
1628,0,13,0,6,137
1145,0,14,0,6,137
710,0,15,0,6,137
462,0,16,0,6,137
9419,1,0,0,6,137
1355,1,1,0,6,137
1385,1,2,0,6,137
3458,1,3,0,6,137
3401,1,4,0,6,137
3192,1,5,0,6,137
3251,1,6,0,6,137
3691,1,7,0,6,137
3592,1,8,0,6,137
3217,1,9,0,6,137
2616,1,10,0,6,137
2826,1,11,0,6,137
2240,1,12,0,6,137
1729,1,13,0,6,137
1392,1,14,0,6,137
997,1,15,0,6,137
1030,1,16,0,6,137
445,0,0,1,6,137
39,0,1,1,6,137
20,0,2,1,6,137
78,0,3,1,6,137
52,0,4,1,6,137
64,0,5,1,6,137
48,0,6,1,6,137
63,0,7,1,6,137
53,0,8,1,6,137
27,0,9,1,6,137
12,0,10,1,6,137
14,0,11,1,6,137
12,0,12,1,6,137
12,0,13,1,6,137
10,0,14,1,6,137
2,0,15,1,6,137
3,0,16,1,6,137
454,1,0,1,6,137
33,1,1,1,6,137
41,1,2,1,6,137
75,1,3,1,6,137
68,1,4,1,6,137
51,1,5,1,6,137
37,1,6,1,6,137
54,1,7,1,6,137
32,1,8,1,6,137
25,1,9,1,6,137
15,1,10,1,6,137
21,1,11,1,6,137
14,1,12,1,6,137
11,1,13,1,6,137
4,1,14,1,6,137
7,1,15,1,6,137
5,1,16,1,6,137
404,0,0,2,6,137
52,0,1,2,6,137
56,0,2,2,6,137
236,0,3,2,6,137
258,0,4,2,6,137
234,0,5,2,6,137
164,0,6,2,6,137
129,0,7,2,6,137
111,0,8,2,6,137
102,0,9,2,6,137
88,0,10,2,6,137
76,0,11,2,6,137
54,0,12,2,6,137
47,0,13,2,6,137
31,0,14,2,6,137
10,0,15,2,6,137
2,0,16,2,6,137
430,1,0,2,6,137
69,1,1,2,6,137
61,1,2,2,6,137
203,1,3,2,6,137
205,1,4,2,6,137
230,1,5,2,6,137
186,1,6,2,6,137
125,1,7,2,6,137
121,1,8,2,6,137
116,1,9,2,6,137
97,1,10,2,6,137
90,1,11,2,6,137
50,1,12,2,6,137
37,1,13,2,6,137
34,1,14,2,6,137
14,1,15,2,6,137
12,1,16,2,6,137
387,0,0,3,6,137
44,0,1,3,6,137
43,0,2,3,6,137
62,0,3,3,6,137
80,0,4,3,6,137
112,0,5,3,6,137
133,0,6,3,6,137
150,0,7,3,6,137
124,0,8,3,6,137
64,0,9,3,6,137
32,0,10,3,6,137
15,0,11,3,6,137
11,0,12,3,6,137
5,0,13,3,6,137
3,0,14,3,6,137
7,0,15,3,6,137
2,0,16,3,6,137
368,1,0,3,6,137
52,1,1,3,6,137
50,1,2,3,6,137
63,1,3,3,6,137
75,1,4,3,6,137
136,1,5,3,6,137
136,1,6,3,6,137
145,1,7,3,6,137
99,1,8,3,6,137
62,1,9,3,6,137
33,1,10,3,6,137
26,1,11,3,6,137
11,1,12,3,6,137
10,1,13,3,6,137
3,1,14,3,6,137
4,1,15,3,6,137
0,1,16,3,6,137
104,0,0,4,6,137
3,0,1,4,6,137
4,0,2,4,6,137
22,0,3,4,6,137
52,0,4,4,6,137
36,0,5,4,6,137
28,0,6,4,6,137
29,0,7,4,6,137
16,0,8,4,6,137
19,0,9,4,6,137
17,0,10,4,6,137
7,0,11,4,6,137
4,0,12,4,6,137
3,0,13,4,6,137
1,0,14,4,6,137
0,0,15,4,6,137
1,0,16,4,6,137
88,1,0,4,6,137
10,1,1,4,6,137
6,1,2,4,6,137
19,1,3,4,6,137
22,1,4,4,6,137
25,1,5,4,6,137
29,1,6,4,6,137
22,1,7,4,6,137
12,1,8,4,6,137
14,1,9,4,6,137
8,1,10,4,6,137
3,1,11,4,6,137
6,1,12,4,6,137
3,1,13,4,6,137
5,1,14,4,6,137
2,1,15,4,6,137
0,1,16,4,6,137
7154,0,0,0,5,138
1139,0,1,0,5,138
849,0,2,0,5,138
1929,0,3,0,5,138
1704,0,4,0,5,138
1870,0,5,0,5,138
2370,0,6,0,5,138
2889,0,7,0,5,138
3151,0,8,0,5,138
2970,0,9,0,5,138
2743,0,10,0,5,138
2904,0,11,0,5,138
2284,0,12,0,5,138
1946,0,13,0,5,138
1678,0,14,0,5,138
1174,0,15,0,5,138
806,0,16,0,5,138
6771,1,0,0,5,138
1047,1,1,0,5,138
750,1,2,0,5,138
1743,1,3,0,5,138
1720,1,4,0,5,138
2009,1,5,0,5,138
2530,1,6,0,5,138
3093,1,7,0,5,138
3398,1,8,0,5,138
3123,1,9,0,5,138
2753,1,10,0,5,138
3058,1,11,0,5,138
2653,1,12,0,5,138
2340,1,13,0,5,138
2063,1,14,0,5,138
1631,1,15,0,5,138
1655,1,16,0,5,138
434,0,0,1,5,138
37,0,1,1,5,138
28,0,2,1,5,138
53,0,3,1,5,138
33,0,4,1,5,138
41,0,5,1,5,138
37,0,6,1,5,138
32,0,7,1,5,138
38,0,8,1,5,138
35,0,9,1,5,138
16,0,10,1,5,138
11,0,11,1,5,138
11,0,12,1,5,138
10,0,13,1,5,138
3,0,14,1,5,138
1,0,15,1,5,138
2,0,16,1,5,138
415,1,0,1,5,138
36,1,1,1,5,138
27,1,2,1,5,138
53,1,3,1,5,138
38,1,4,1,5,138
41,1,5,1,5,138
52,1,6,1,5,138
40,1,7,1,5,138
40,1,8,1,5,138
24,1,9,1,5,138
11,1,10,1,5,138
8,1,11,1,5,138
6,1,12,1,5,138
5,1,13,1,5,138
5,1,14,1,5,138
5,1,15,1,5,138
2,1,16,1,5,138
991,0,0,2,5,138
134,0,1,2,5,138
104,0,2,2,5,138
250,0,3,2,5,138
245,0,4,2,5,138
266,0,5,2,5,138
300,0,6,2,5,138
293,0,7,2,5,138
231,0,8,2,5,138
232,0,9,2,5,138
149,0,10,2,5,138
113,0,11,2,5,138
93,0,12,2,5,138
83,0,13,2,5,138
65,0,14,2,5,138
11,0,15,2,5,138
7,0,16,2,5,138
875,1,0,2,5,138
100,1,1,2,5,138
89,1,2,2,5,138
273,1,3,2,5,138
257,1,4,2,5,138
319,1,5,2,5,138
345,1,6,2,5,138
325,1,7,2,5,138
246,1,8,2,5,138
213,1,9,2,5,138
170,1,10,2,5,138
127,1,11,2,5,138
64,1,12,2,5,138
62,1,13,2,5,138
46,1,14,2,5,138
18,1,15,2,5,138
7,1,16,2,5,138
55,0,0,3,5,138
10,0,1,3,5,138
9,0,2,3,5,138
17,0,3,3,5,138
12,0,4,3,5,138
17,0,5,3,5,138
23,0,6,3,5,138
47,0,7,3,5,138
31,0,8,3,5,138
21,0,9,3,5,138
6,0,10,3,5,138
8,0,11,3,5,138
2,0,12,3,5,138
10,0,13,3,5,138
6,0,14,3,5,138
0,0,15,3,5,138
4,0,16,3,5,138
50,1,0,3,5,138
6,1,1,3,5,138
6,1,2,3,5,138
10,1,3,3,5,138
20,1,4,3,5,138
29,1,5,3,5,138
28,1,6,3,5,138
30,1,7,3,5,138
31,1,8,3,5,138
25,1,9,3,5,138
10,1,10,3,5,138
8,1,11,3,5,138
5,1,12,3,5,138
8,1,13,3,5,138
2,1,14,3,5,138
5,1,15,3,5,138
0,1,16,3,5,138
100,0,0,4,5,138
22,0,1,4,5,138
11,0,2,4,5,138
18,0,3,4,5,138
20,0,4,4,5,138
36,0,5,4,5,138
35,0,6,4,5,138
31,0,7,4,5,138
48,0,8,4,5,138
48,0,9,4,5,138
32,0,10,4,5,138
24,0,11,4,5,138
11,0,12,4,5,138
13,0,13,4,5,138
3,0,14,4,5,138
4,0,15,4,5,138
2,0,16,4,5,138
127,1,0,4,5,138
16,1,1,4,5,138
10,1,2,4,5,138
19,1,3,4,5,138
20,1,4,4,5,138
37,1,5,4,5,138
45,1,6,4,5,138
35,1,7,4,5,138
34,1,8,4,5,138
30,1,9,4,5,138
18,1,10,4,5,138
13,1,11,4,5,138
8,1,12,4,5,138
4,1,13,4,5,138
4,1,14,4,5,138
5,1,15,4,5,138
7,1,16,4,5,138
8462,0,0,0,2,139
1152,0,1,0,2,139
1070,0,2,0,2,139
2757,0,3,0,2,139
3331,0,4,0,2,139
3159,0,5,0,2,139
3389,0,6,0,2,139
3510,0,7,0,2,139
3366,0,8,0,2,139
2903,0,9,0,2,139
2583,0,10,0,2,139
2635,0,11,0,2,139
1996,0,12,0,2,139
1575,0,13,0,2,139
1348,0,14,0,2,139
950,0,15,0,2,139
745,0,16,0,2,139
7839,1,0,0,2,139
1130,1,1,0,2,139
976,1,2,0,2,139
2926,1,3,0,2,139
3345,1,4,0,2,139
3073,1,5,0,2,139
3224,1,6,0,2,139
3435,1,7,0,2,139
3513,1,8,0,2,139
2879,1,9,0,2,139
2601,1,10,0,2,139
2910,1,11,0,2,139
2153,1,12,0,2,139
1841,1,13,0,2,139
1566,1,14,0,2,139
1297,1,15,0,2,139
1487,1,16,0,2,139
466,0,0,1,2,139
33,0,1,1,2,139
28,0,2,1,2,139
90,0,3,1,2,139
63,0,4,1,2,139
50,0,5,1,2,139
34,0,6,1,2,139
50,0,7,1,2,139
30,0,8,1,2,139
24,0,9,1,2,139
17,0,10,1,2,139
12,0,11,1,2,139
6,0,12,1,2,139
5,0,13,1,2,139
5,0,14,1,2,139
4,0,15,1,2,139
2,0,16,1,2,139
416,1,0,1,2,139
34,1,1,1,2,139
36,1,2,1,2,139
64,1,3,1,2,139
61,1,4,1,2,139
62,1,5,1,2,139
40,1,6,1,2,139
44,1,7,1,2,139
37,1,8,1,2,139
22,1,9,1,2,139
12,1,10,1,2,139
12,1,11,1,2,139
6,1,12,1,2,139
12,1,13,1,2,139
5,1,14,1,2,139
7,1,15,1,2,139
2,1,16,1,2,139
413,0,0,2,2,139
39,0,1,2,2,139
50,0,2,2,2,139
142,0,3,2,2,139
161,0,4,2,2,139
204,0,5,2,2,139
206,0,6,2,2,139
138,0,7,2,2,139
108,0,8,2,2,139
109,0,9,2,2,139
54,0,10,2,2,139
47,0,11,2,2,139
28,0,12,2,2,139
39,0,13,2,2,139
22,0,14,2,2,139
14,0,15,2,2,139
8,0,16,2,2,139
383,1,0,2,2,139
59,1,1,2,2,139
41,1,2,2,2,139
97,1,3,2,2,139
169,1,4,2,2,139
253,1,5,2,2,139
205,1,6,2,2,139
183,1,7,2,2,139
120,1,8,2,2,139
91,1,9,2,2,139
78,1,10,2,2,139
66,1,11,2,2,139
34,1,12,2,2,139
32,1,13,2,2,139
15,1,14,2,2,139
14,1,15,2,2,139
12,1,16,2,2,139
155,0,0,3,2,139
32,0,1,3,2,139
35,0,2,3,2,139
61,0,3,3,2,139
66,0,4,3,2,139
91,0,5,3,2,139
78,0,6,3,2,139
85,0,7,3,2,139
67,0,8,3,2,139
43,0,9,3,2,139
26,0,10,3,2,139
19,0,11,3,2,139
9,0,12,3,2,139
7,0,13,3,2,139
3,0,14,3,2,139
3,0,15,3,2,139
1,0,16,3,2,139
188,1,0,3,2,139
16,1,1,3,2,139
23,1,2,3,2,139
68,1,3,3,2,139
75,1,4,3,2,139
83,1,5,3,2,139
75,1,6,3,2,139
78,1,7,3,2,139
62,1,8,3,2,139
35,1,9,3,2,139
26,1,10,3,2,139
17,1,11,3,2,139
10,1,12,3,2,139
9,1,13,3,2,139
11,1,14,3,2,139
1,1,15,3,2,139
3,1,16,3,2,139
44,0,0,4,2,139
2,0,1,4,2,139
5,0,2,4,2,139
37,0,3,4,2,139
25,0,4,4,2,139
30,0,5,4,2,139
22,0,6,4,2,139
22,0,7,4,2,139
22,0,8,4,2,139
10,0,9,4,2,139
19,0,10,4,2,139
11,0,11,4,2,139
5,0,12,4,2,139
0,0,13,4,2,139
2,0,14,4,2,139
0,0,15,4,2,139
0,0,16,4,2,139
48,1,0,4,2,139
3,1,1,4,2,139
0,1,2,4,2,139
12,1,3,4,2,139
18,1,4,4,2,139
20,1,5,4,2,139
17,1,6,4,2,139
14,1,7,4,2,139
17,1,8,4,2,139
7,1,9,4,2,139
8,1,10,4,2,139
5,1,11,4,2,139
0,1,12,4,2,139
1,1,13,4,2,139
0,1,14,4,2,139
1,1,15,4,2,139
1,1,16,4,2,139
6199,0,0,0,3,140
449,0,1,0,3,140
754,0,2,0,3,140
3388,0,3,0,3,140
5885,0,4,0,3,140
5558,0,5,0,3,140
4327,0,6,0,3,140
3582,0,7,0,3,140
2977,0,8,0,3,140
2529,0,9,0,3,140
2050,0,10,0,3,140
2081,0,11,0,3,140
1782,0,12,0,3,140
1287,0,13,0,3,140
987,0,14,0,3,140
718,0,15,0,3,140
580,0,16,0,3,140
6042,1,0,0,3,140
464,1,1,0,3,140
681,1,2,0,3,140
3769,1,3,0,3,140
6417,1,4,0,3,140
5347,1,5,0,3,140
4113,1,6,0,3,140
3335,1,7,0,3,140
2977,1,8,0,3,140
2428,1,9,0,3,140
2153,1,10,0,3,140
2435,1,11,0,3,140
1952,1,12,0,3,140
1474,1,13,0,3,140
1041,1,14,0,3,140
1000,1,15,0,3,140
1105,1,16,0,3,140
1176,0,0,1,3,140
77,0,1,1,3,140
84,0,2,1,3,140
283,0,3,1,3,140
269,0,4,1,3,140
228,0,5,1,3,140
174,0,6,1,3,140
130,0,7,1,3,140
119,0,8,1,3,140
73,0,9,1,3,140
37,0,10,1,3,140
32,0,11,1,3,140
22,0,12,1,3,140
13,0,13,1,3,140
19,0,14,1,3,140
14,0,15,1,3,140
9,0,16,1,3,140
1028,1,0,1,3,140
71,1,1,1,3,140
93,1,2,1,3,140
306,1,3,1,3,140
344,1,4,1,3,140
283,1,5,1,3,140
202,1,6,1,3,140
167,1,7,1,3,140
111,1,8,1,3,140
77,1,9,1,3,140
54,1,10,1,3,140
46,1,11,1,3,140
38,1,12,1,3,140
26,1,13,1,3,140
13,1,14,1,3,140
12,1,15,1,3,140
16,1,16,1,3,140
462,0,0,2,3,140
42,0,1,2,3,140
202,0,2,2,3,140
707,0,3,2,3,140
589,0,4,2,3,140
503,0,5,2,3,140
405,0,6,2,3,140
276,0,7,2,3,140
235,0,8,2,3,140
178,0,9,2,3,140
143,0,10,2,3,140
120,0,11,2,3,140
97,0,12,2,3,140
84,0,13,2,3,140
66,0,14,2,3,140
24,0,15,2,3,140
16,0,16,2,3,140
470,1,0,2,3,140
63,1,1,2,3,140
169,1,2,2,3,140
578,1,3,2,3,140
653,1,4,2,3,140
789,1,5,2,3,140
612,1,6,2,3,140
465,1,7,2,3,140
383,1,8,2,3,140
304,1,9,2,3,140
259,1,10,2,3,140
240,1,11,2,3,140
151,1,12,2,3,140
96,1,13,2,3,140
46,1,14,2,3,140
37,1,15,2,3,140
28,1,16,2,3,140
824,0,0,3,3,140
104,0,1,3,3,140
82,0,2,3,3,140
214,0,3,3,3,140
248,0,4,3,3,140
247,0,5,3,3,140
182,0,6,3,3,140
235,0,7,3,3,140
222,0,8,3,3,140
140,0,9,3,3,140
68,0,10,3,3,140
55,0,11,3,3,140
58,0,12,3,3,140
85,0,13,3,3,140
56,0,14,3,3,140
43,0,15,3,3,140
16,0,16,3,3,140
761,1,0,3,3,140
87,1,1,3,3,140
78,1,2,3,3,140
262,1,3,3,3,140
289,1,4,3,3,140
332,1,5,3,3,140
306,1,6,3,3,140
