population_size,sex,age,ethnicity,pa_id
3292,0,6,0,120
3945,0,7,0,120
4002,0,8,0,120
3585,0,9,0,120
3490,0,10,0,120
3736,0,11,0,120
3164,0,12,0,120
2526,0,13,0,120
2006,0,14,0,120
1366,0,15,0,120
969,0,16,0,120
9422,1,0,0,120
1303,1,1,0,120
1169,1,2,0,120
3003,1,3,0,120
3302,1,4,0,120
2970,1,5,0,120
3386,1,6,0,120
3955,1,7,0,120
4038,1,8,0,120
3613,1,9,0,120
3514,1,10,0,120
3926,1,11,0,120
3196,1,12,0,120
2617,1,13,0,120
2303,1,14,0,120
1947,1,15,0,120
1932,1,16,0,120
256,0,0,3,120
28,0,1,3,120
18,0,2,3,120
41,0,3,3,120
24,0,4,3,120
42,0,5,3,120
38,0,6,3,120
31,0,7,3,120
31,0,8,3,120
16,0,9,3,120
8,0,10,3,120
11,0,11,3,120
9,0,12,3,120
5,0,13,3,120
7,0,14,3,120
3,0,15,3,120
3,0,16,3,120
214,1,0,3,120
27,1,1,3,120
18,1,2,3,120
35,1,3,3,120
42,1,4,3,120
29,1,5,3,120
30,1,6,3,120
39,1,7,3,120
23,1,8,3,120
20,1,9,3,120
14,1,10,3,120
11,1,11,3,120
11,1,12,3,120
11,1,13,3,120
3,1,14,3,120
2,1,15,3,120
3,1,16,3,120
128,0,0,1,120
17,0,1,1,120
10,0,2,1,120
37,0,3,1,120
74,0,4,1,120
86,0,5,1,120
68,0,6,1,120
53,0,7,1,120
52,0,8,1,120
40,0,9,1,120
32,0,10,1,120
19,0,11,1,120
10,0,12,1,120
14,0,13,1,120
3,0,14,1,120
3,0,15,1,120
1,0,16,1,120
126,1,0,1,120
14,1,1,1,120
14,1,2,1,120
48,1,3,1,120
47,1,4,1,120
71,1,5,1,120
61,1,6,1,120
75,1,7,1,120
53,1,8,1,120
43,1,9,1,120
34,1,10,1,120
19,1,11,1,120
5,1,12,1,120
6,1,13,1,120
10,1,14,1,120
3,1,15,1,120
1,1,16,1,120
56,0,0,2,120
12,0,1,2,120
4,0,2,2,120
23,0,3,2,120
40,0,4,2,120
28,0,5,2,120
42,0,6,2,120
41,0,7,2,120
35,0,8,2,120
18,0,9,2,120
9,0,10,2,120
9,0,11,2,120
6,0,12,2,120
4,0,13,2,120
5,0,14,2,120
2,0,15,2,120
1,0,16,2,120
56,1,0,2,120
8,1,1,2,120
4,1,2,2,120
10,1,3,2,120
14,1,4,2,120
17,1,5,2,120
24,1,6,2,120
29,1,7,2,120
19,1,8,2,120
19,1,9,2,120
13,1,10,2,120
9,1,11,2,120
7,1,12,2,120
5,1,13,2,120
3,1,14,2,120
1,1,15,2,120
3,1,16,2,120
16,0,0,4,120
2,0,1,4,120
0,0,2,4,120
9,0,3,4,120
10,0,4,4,120
23,0,5,4,120
12,0,6,4,120
8,0,7,4,120
8,0,8,4,120
7,0,9,4,120
3,0,10,4,120
1,0,11,4,120
2,0,12,4,120
2,0,13,4,120
2,0,14,4,120
1,0,15,4,120
0,0,16,4,120
9,1,0,4,120
5,1,1,4,120
4,1,2,4,120
1,1,3,4,120
11,1,4,4,120
7,1,5,4,120
11,1,6,4,120
10,1,7,4,120
13,1,8,4,120
6,1,9,4,120
9,1,10,4,120
1,1,11,4,120
7,1,12,4,120
1,1,13,4,120
0,1,14,4,120
0,1,15,4,120
2,1,16,4,120
7868,0,0,0,185
1263,0,1,0,185
1122,0,2,0,185
2459,0,3,0,185
2203,0,4,0,185
2131,0,5,0,185
2698,0,6,0,185
3388,0,7,0,185
3506,0,8,0,185
3408,0,9,0,185
3032,0,10,0,185
3482,0,11,0,185
2884,0,12,0,185
2245,0,13,0,185
1648,0,14,0,185
1079,0,15,0,185
833,0,16,0,185
7596,1,0,0,185
1099,1,1,0,185
1008,1,2,0,185
2255,1,3,0,185
2239,1,4,0,185
2264,1,5,0,185
2820,1,6,0,185
3588,1,7,0,185
3576,1,8,0,185
3295,1,9,0,185
3131,1,10,0,185
3548,1,11,0,185
3113,1,12,0,185
2404,1,13,0,185
1931,1,14,0,185
1542,1,15,0,185
1574,1,16,0,185
172,0,0,3,185
23,0,1,3,185
19,0,2,3,185
36,0,3,3,185
32,0,4,3,185
25,0,5,3,185
17,0,6,3,185
16,0,7,3,185
21,0,8,3,185
24,0,9,3,185
10,0,10,3,185
2,0,11,3,185
9,0,12,3,185
2,0,13,3,185
2,0,14,3,185
1,0,15,3,185
2,0,16,3,185
137,1,0,3,185
42,1,1,3,185
26,1,2,3,185
35,1,3,3,185
21,1,4,3,185
22,1,5,3,185
18,1,6,3,185
18,1,7,3,185
6,1,8,3,185
11,1,9,3,185
9,1,10,3,185
4,1,11,3,185
6,1,12,3,185
5,1,13,3,185
4,1,14,3,185
4,1,15,3,185
1,1,16,3,185
85,0,0,1,185
18,0,1,1,185
14,0,2,1,185
8,0,3,1,185
27,0,4,1,185
39,0,5,1,185
27,0,6,1,185
24,0,7,1,185
30,0,8,1,185
13,0,9,1,185
22,0,10,1,185
7,0,11,1,185
7,0,12,1,185
5,0,13,1,185
3,0,14,1,185
2,0,15,1,185
1,0,16,1,185
75,1,0,1,185
6,1,1,1,185
10,1,2,1,185
14,1,3,1,185
35,1,4,1,185
42,1,5,1,185
48,1,6,1,185
30,1,7,1,185
31,1,8,1,185
25,1,9,1,185
11,1,10,1,185
14,1,11,1,185
6,1,12,1,185
4,1,13,1,185
2,1,14,1,185
2,1,15,1,185
0,1,16,1,185
17,0,0,2,185
2,0,1,2,185
5,0,2,2,185
5,0,3,2,185
15,0,4,2,185
6,0,5,2,185
8,0,6,2,185
15,0,7,2,185
12,0,8,2,185
6,0,9,2,185
6,0,10,2,185
7,0,11,2,185
5,0,12,2,185
2,0,13,2,185
2,0,14,2,185
2,0,15,2,185
2,0,16,2,185
21,1,0,2,185
1,1,1,2,185
7,1,2,2,185
4,1,3,2,185
8,1,4,2,185
10,1,5,2,185
7,1,6,2,185
14,1,7,2,185
4,1,8,2,185
12,1,9,2,185
9,1,10,2,185
7,1,11,2,185
2,1,12,2,185
2,1,13,2,185
0,1,14,2,185
1,1,15,2,185
1,1,16,2,185
8,0,0,4,185
2,0,1,4,185
1,0,2,4,185
5,0,3,4,185
13,0,4,4,185
16,0,5,4,185
2,0,6,4,185
5,0,7,4,185
4,0,8,4,185
2,0,9,4,185
7,0,10,4,185
5,0,11,4,185
1,0,12,4,185
1,0,13,4,185
1,0,14,4,185
0,0,15,4,185
0,0,16,4,185
5,1,0,4,185
0,1,1,4,185
3,1,2,4,185
3,1,3,4,185
2,1,4,4,185
3,1,5,4,185
2,1,6,4,185
3,1,7,4,185
5,1,8,4,185
0,1,9,4,185
7,1,10,4,185
2,1,11,4,185
0,1,12,4,185
0,1,13,4,185
0,1,14,4,185
0,1,15,4,185
0,1,16,4,185
8673,0,0,0,288
1122,0,1,0,288
807,0,2,0,288
2070,0,3,0,288
2130,0,4,0,288
2244,0,5,0,288
3124,0,6,0,288
3512,0,7,0,288
3700,0,8,0,288
2994,0,9,0,288
2541,0,10,0,288
2708,0,11,0,288
2143,0,12,0,288
1665,0,13,0,288
1273,0,14,0,288
817,0,15,0,288
619,0,16,0,288
8252,1,0,0,288
989,1,1,0,288
763,1,2,0,288
1715,1,3,0,288
1950,1,4,0,288
2462,1,5,0,288
3266,1,6,0,288
3541,1,7,0,288
3573,1,8,0,288
3110,1,9,0,288
2601,1,10,0,288
2888,1,11,0,288
2318,1,12,0,288
1829,1,13,0,288
1405,1,14,0,288
1106,1,15,0,288
1235,1,16,0,288
353,0,0,3,288
61,0,1,3,288
26,0,2,3,288
34,0,3,3,288
41,0,4,3,288
43,0,5,3,288
47,0,6,3,288
50,0,7,3,288
29,0,8,3,288
27,0,9,3,288
13,0,10,3,288
11,0,11,3,288
5,0,12,3,288
5,0,13,3,288
3,0,14,3,288
3,0,15,3,288
1,0,16,3,288
312,1,0,3,288
29,1,1,3,288
10,1,2,3,288
50,1,3,3,288
26,1,4,3,288
30,1,5,3,288
48,1,6,3,288
42,1,7,3,288
36,1,8,3,288
12,1,9,3,288
11,1,10,3,288
19,1,11,3,288
11,1,12,3,288
9,1,13,3,288
1,1,14,3,288
2,1,15,3,288
2,1,16,3,288
249,0,0,1,288
28,0,1,1,288
24,0,2,1,288
58,0,3,1,288
48,0,4,1,288
128,0,5,1,288
135,0,6,1,288
118,0,7,1,288
86,0,8,1,288
43,0,9,1,288
44,0,10,1,288
28,0,11,1,288
19,0,12,1,288
13,0,13,1,288
8,0,14,1,288
6,0,15,1,288
1,0,16,1,288
222,1,0,1,288
17,1,1,1,288
12,1,2,1,288
36,1,3,1,288
107,1,4,1,288
146,1,5,1,288
174,1,6,1,288
95,1,7,1,288
110,1,8,1,288
68,1,9,1,288
47,1,10,1,288
26,1,11,1,288
16,1,12,1,288
26,1,13,1,288
9,1,14,1,288
9,1,15,1,288
1,1,16,1,288
54,0,0,2,288
3,0,1,2,288
3,0,2,2,288
12,0,3,2,288
16,0,4,2,288
32,0,5,2,288
18,0,6,2,288
21,0,7,2,288
19,0,8,2,288
11,0,9,2,288
4,0,10,2,288
1,0,11,2,288
1,0,12,2,288
1,0,13,2,288
0,0,14,2,288
0,0,15,2,288
2,0,16,2,288
51,1,0,2,288
5,1,1,2,288
0,1,2,2,288
6,1,3,2,288
23,1,4,2,288
26,1,5,2,288
29,1,6,2,288
15,1,7,2,288
22,1,8,2,288
10,1,9,2,288
7,1,10,2,288
7,1,11,2,288
3,1,12,2,288
2,1,13,2,288
0,1,14,2,288
2,1,15,2,288
0,1,16,2,288
17,0,0,4,288
5,0,1,4,288
1,0,2,4,288
1,0,3,4,288
6,0,4,4,288
18,0,5,4,288
8,0,6,4,288
16,0,7,4,288
12,0,8,4,288
8,0,9,4,288
11,0,10,4,288
8,0,11,4,288
3,0,12,4,288
1,0,13,4,288
2,0,14,4,288
0,0,15,4,288
0,0,16,4,288
22,1,0,4,288
2,1,1,4,288
7,1,2,4,288
5,1,3,4,288
3,1,4,4,288
8,1,5,4,288
18,1,6,4,288
16,1,7,4,288
11,1,8,4,288
8,1,9,4,288
5,1,10,4,288
3,1,11,4,288
5,1,12,4,288
1,1,13,4,288
1,1,14,4,288
0,1,15,4,288
0,1,16,4,288
9614,0,0,0,309
1343,0,1,0,309
1035,0,2,0,309
2333,0,3,0,309
2549,0,4,0,309
2766,0,5,0,309
3244,0,6,0,309
3905,0,7,0,309
4193,0,8,0,309
3535,0,9,0,309
3016,0,10,0,309
3276,0,11,0,309
2543,0,12,0,309
1939,0,13,0,309
1671,0,14,0,309
1038,0,15,0,309
815,0,16,0,309
9128,1,0,0,309
1216,1,1,0,309
958,1,2,0,309
2253,1,3,0,309
2604,1,4,0,309
2926,1,5,0,309
3502,1,6,0,309
3979,1,7,0,309
4139,1,8,0,309
3498,1,9,0,309
3026,1,10,0,309
3436,1,11,0,309
2554,1,12,0,309
2127,1,13,0,309
1880,1,14,0,309
1377,1,15,0,309
1700,1,16,0,309
598,0,0,3,309
56,0,1,3,309
44,0,2,3,309
71,0,3,3,309
68,0,4,3,309
55,0,5,3,309
41,0,6,3,309
49,0,7,3,309
37,0,8,3,309
29,0,9,3,309
15,0,10,3,309
7,0,11,3,309
15,0,12,3,309
4,0,13,3,309
6,0,14,3,309
6,0,15,3,309
14,0,16,3,309
559,1,0,3,309
52,1,1,3,309
39,1,2,3,309
93,1,3,3,309
79,1,4,3,309
51,1,5,3,309
66,1,6,3,309
39,1,7,3,309
40,1,8,3,309
27,1,9,3,309
15,1,10,3,309
19,1,11,3,309
7,1,12,3,309
7,1,13,3,309
5,1,14,3,309
6,1,15,3,309
9,1,16,3,309
425,0,0,1,309
82,0,1,1,309
34,0,2,1,309
131,0,3,1,309
171,0,4,1,309
247,0,5,1,309
232,0,6,1,309
190,0,7,1,309
140,0,8,1,309
101,0,9,1,309
109,0,10,1,309
98,0,11,1,309
69,0,12,1,309
40,0,13,1,309
31,0,14,1,309
18,0,15,1,309
10,0,16,1,309
423,1,0,1,309
54,1,1,1,309
53,1,2,1,309
88,1,3,1,309
174,1,4,1,309
235,1,5,1,309
254,1,6,1,309
166,1,7,1,309
183,1,8,1,309
149,1,9,1,309
131,1,10,1,309
102,1,11,1,309
53,1,12,1,309
48,1,13,1,309
35,1,14,1,309
25,1,15,1,309
22,1,16,1,309
177,0,0,2,309
22,0,1,2,309
16,0,2,2,309
43,0,3,2,309
49,0,4,2,309
55,0,5,2,309
104,0,6,2,309
76,0,7,2,309
104,0,8,2,309
66,0,9,2,309
30,0,10,2,309
15,0,11,2,309
16,0,12,2,309
22,0,13,2,309
19,0,14,2,309
7,0,15,2,309
3,0,16,2,309
167,1,0,2,309
22,1,1,2,309
21,1,2,2,309
42,1,3,2,309
49,1,4,2,309
65,1,5,2,309
98,1,6,2,309
93,1,7,2,309
77,1,8,2,309
46,1,9,2,309
37,1,10,2,309
19,1,11,2,309
20,1,12,2,309
10,1,13,2,309
16,1,14,2,309
9,1,15,2,309
6,1,16,2,309
39,0,0,4,309
3,0,1,4,309
0,0,2,4,309
7,0,3,4,309
12,0,4,4,309
30,0,5,4,309
22,0,6,4,309
12,0,7,4,309
20,0,8,4,309
15,0,9,4,309
15,0,10,4,309
7,0,11,4,309
4,0,12,4,309
4,0,13,4,309
2,0,14,4,309
0,0,15,4,309
1,0,16,4,309
44,1,0,4,309
3,1,1,4,309
7,1,2,4,309
6,1,3,4,309
18,1,4,4,309
25,1,5,4,309
25,1,6,4,309
14,1,7,4,309
17,1,8,4,309
13,1,9,4,309
8,1,10,4,309
9,1,11,4,309
0,1,12,4,309
4,1,13,4,309
4,1,14,4,309
0,1,15,4,309
2,1,16,4,309
7989,0,0,0,518
1159,0,1,0,518
1046,0,2,0,518
2104,0,3,0,518
1900,0,4,0,518
2001,0,5,0,518
2435,0,6,0,518
2948,0,7,0,518
3288,0,8,0,518
2975,0,9,0,518
2761,0,10,0,518
3006,0,11,0,518
2471,0,12,0,518
1904,0,13,0,518
1564,0,14,0,518
1104,0,15,0,518
834,0,16,0,518
7536,1,0,0,518
1091,1,1,0,518
1055,1,2,0,518
2026,1,3,0,518
1796,1,4,0,518
1992,1,5,0,518
2685,1,6,0,518
3206,1,7,0,518
3419,1,8,0,518
3031,1,9,0,518
2887,1,10,0,518
3134,1,11,0,518
2613,1,12,0,518
2134,1,13,0,518
1757,1,14,0,518
1526,1,15,0,518
1654,1,16,0,518
216,0,0,3,518
34,0,1,3,518
26,0,2,3,518
29,0,3,3,518
20,0,4,3,518
16,0,5,3,518
15,0,6,3,518
16,0,7,3,518
17,0,8,3,518
15,0,9,3,518
8,0,10,3,518
1,0,11,3,518
4,0,12,3,518
6,0,13,3,518
1,0,14,3,518
2,0,15,3,518
1,0,16,3,518
182,1,0,3,518
21,1,1,3,518
25,1,2,3,518
25,1,3,3,518
17,1,4,3,518
24,1,5,3,518
34,1,6,3,518
28,1,7,3,518
30,1,8,3,518
17,1,9,3,518
11,1,10,3,518
5,1,11,3,518
4,1,12,3,518
6,1,13,3,518
6,1,14,3,518
0,1,15,3,518
2,1,16,3,518
79,0,0,1,518
11,0,1,1,518
22,0,2,1,518
34,0,3,1,518
55,0,4,1,518
33,0,5,1,518
36,0,6,1,518
41,0,7,1,518
22,0,8,1,518
21,0,9,1,518
13,0,10,1,518
16,0,11,1,518
5,0,12,1,518
9,0,13,1,518
3,0,14,1,518
5,0,15,1,518
1,0,16,1,518
68,1,0,1,518
16,1,1,1,518
18,1,2,1,518
30,1,3,1,518
47,1,4,1,518
42,1,5,1,518
45,1,6,1,518
52,1,7,1,518
39,1,8,1,518
25,1,9,1,518
21,1,10,1,518
16,1,11,1,518
13,1,12,1,518
4,1,13,1,518
5,1,14,1,518
5,1,15,1,518
0,1,16,1,518
21,0,0,2,518
4,0,1,2,518
7,0,2,2,518
9,0,3,2,518
5,0,4,2,518
12,0,5,2,518
18,0,6,2,518
7,0,7,2,518
17,0,8,2,518
13,0,9,2,518
3,0,10,2,518
4,0,11,2,518
0,0,12,2,518
5,0,13,2,518
1,0,14,2,518
2,0,15,2,518
1,0,16,2,518
17,1,0,2,518
5,1,1,2,518
3,1,2,2,518
12,1,3,2,518
9,1,4,2,518
7,1,5,2,518
9,1,6,2,518
14,1,7,2,518
16,1,8,2,518
12,1,9,2,518
4,1,10,2,518
6,1,11,2,518
6,1,12,2,518
1,1,13,2,518
2,1,14,2,518
1,1,15,2,518
2,1,16,2,518
13,0,0,4,518
0,0,1,4,518
2,0,2,4,518
7,0,3,4,518
5,0,4,4,518
12,0,5,4,518
2,0,6,4,518
3,0,7,4,518
17,0,8,4,518
10,0,9,4,518
4,0,10,4,518
7,0,11,4,518
1,0,12,4,518
1,0,13,4,518
2,0,14,4,518
0,0,15,4,518
0,0,16,4,518
16,1,0,4,518
1,1,1,4,518
3,1,2,4,518
3,1,3,4,518
7,1,4,4,518
10,1,5,4,518
5,1,6,4,518
10,1,7,4,518
2,1,8,4,518
3,1,9,4,518
4,1,10,4,518
1,1,11,4,518
0,1,12,4,518
2,1,13,4,518
1,1,14,4,518
0,1,15,4,518
1,1,16,4,518
6784,0,0,0,307
965,0,1,0,307
830,0,2,0,307
1915,0,3,0,307
1765,0,4,0,307
1853,0,5,0,307
2064,0,6,0,307
2804,0,7,0,307
3101,0,8,0,307
2821,0,9,0,307
2820,0,10,0,307
3335,0,11,0,307
2851,0,12,0,307
2261,0,13,0,307
1750,0,14,0,307
1183,0,15,0,307
876,0,16,0,307
6580,1,0,0,307
976,1,1,0,307
768,1,2,0,307
1656,1,3,0,307
1637,1,4,0,307
1799,1,5,0,307
2197,1,6,0,307
2836,1,7,0,307
3147,1,8,0,307
2901,1,9,0,307
3025,1,10,0,307
3429,1,11,0,307
2943,1,12,0,307
2220,1,13,0,307
1937,1,14,0,307
1503,1,15,0,307
1742,1,16,0,307
104,0,0,3,307
10,0,1,3,307
10,0,2,3,307
5,0,3,3,307
9,0,4,3,307
16,0,5,3,307
11,0,6,3,307
13,0,7,3,307
14,0,8,3,307
12,0,9,3,307
6,0,10,3,307
7,0,11,3,307
6,0,12,3,307
1,0,13,3,307
2,0,14,3,307
2,0,15,3,307
2,0,16,3,307
110,1,0,3,307
12,1,1,3,307
10,1,2,3,307
7,1,3,3,307
7,1,4,3,307
10,1,5,3,307
20,1,6,3,307
7,1,7,3,307
15,1,8,3,307
14,1,9,3,307
12,1,10,3,307
7,1,11,3,307
6,1,12,3,307
1,1,13,3,307
0,1,14,3,307
6,1,15,3,307
3,1,16,3,307
54,0,0,1,307
7,0,1,1,307
10,0,2,1,307
12,0,3,1,307
22,0,4,1,307
22,0,5,1,307
27,0,6,1,307
16,0,7,1,307
10,0,8,1,307
10,0,9,1,307
7,0,10,1,307
5,0,11,1,307
1,0,12,1,307
4,0,13,1,307
2,0,14,1,307
0,0,15,1,307
2,0,16,1,307
52,1,0,1,307
14,1,1,1,307
8,1,2,1,307
10,1,3,1,307
33,1,4,1,307
31,1,5,1,307
34,1,6,1,307
28,1,7,1,307
25,1,8,1,307
20,1,9,1,307
21,1,10,1,307
7,1,11,1,307
5,1,12,1,307
4,1,13,1,307
1,1,14,1,307
0,1,15,1,307
2,1,16,1,307
23,0,0,2,307
6,0,1,2,307
1,0,2,2,307
0,0,3,2,307
3,0,4,2,307
9,0,5,2,307
11,0,6,2,307
2,0,7,2,307
6,0,8,2,307
4,0,9,2,307
3,0,10,2,307
3,0,11,2,307
0,0,12,2,307
1,0,13,2,307
1,0,14,2,307
0,0,15,2,307
0,0,16,2,307
15,1,0,2,307
1,1,1,2,307
3,1,2,2,307
2,1,3,2,307
5,1,4,2,307
9,1,5,2,307
2,1,6,2,307
5,1,7,2,307
7,1,8,2,307
6,1,9,2,307
5,1,10,2,307
3,1,11,2,307
2,1,12,2,307
0,1,13,2,307
0,1,14,2,307
0,1,15,2,307
0,1,16,2,307
5,0,0,4,307
1,0,1,4,307
0,0,2,4,307
1,0,3,4,307
7,0,4,4,307
7,0,5,4,307
2,0,6,4,307
4,0,7,4,307
2,0,8,4,307
2,0,9,4,307
2,0,10,4,307
4,0,11,4,307
2,0,12,4,307
0,0,13,4,307
0,0,14,4,307
0,0,15,4,307
0,0,16,4,307
6,1,0,4,307
0,1,1,4,307
0,1,2,4,307
4,1,3,4,307
3,1,4,4,307
1,1,5,4,307
6,1,6,4,307
2,1,7,4,307
5,1,8,4,307
2,1,9,4,307
1,1,10,4,307
1,1,11,4,307
0,1,12,4,307
0,1,13,4,307
0,1,14,4,307
0,1,15,4,307
0,1,16,4,307
6274,0,0,0,422
940,0,1,0,422
847,0,2,0,422
1933,0,3,0,422
1842,0,4,0,422
1581,0,5,0,422
1886,0,6,0,422
2537,0,7,0,422
2814,0,8,0,422
2842,0,9,0,422
3020,0,10,0,422
3912,0,11,0,422
3630,0,12,0,422
2793,0,13,0,422
2405,0,14,0,422
1684,0,15,0,422
1224,0,16,0,422
6009,1,0,0,422
897,1,1,0,422
768,1,2,0,422
1837,1,3,0,422
1643,1,4,0,422
1514,1,5,0,422
1967,1,6,0,422
2622,1,7,0,422
2948,1,8,0,422
3077,1,9,0,422
3263,1,10,0,422
4268,1,11,0,422
3612,1,12,0,422
3040,1,13,0,422
2670,1,14,0,422
2218,1,15,0,422
2464,1,16,0,422
96,0,0,3,422
11,0,1,3,422
8,0,2,3,422
19,0,3,3,422
19,0,4,3,422
20,0,5,3,422
12,0,6,3,422
12,0,7,3,422
17,0,8,3,422
8,0,9,3,422
8,0,10,3,422
0,0,11,3,422
3,0,12,3,422
9,0,13,3,422
7,0,14,3,422
2,0,15,3,422
2,0,16,3,422
109,1,0,3,422
6,1,1,3,422
6,1,2,3,422
27,1,3,3,422
10,1,4,3,422
13,1,5,3,422
18,1,6,3,422
12,1,7,3,422
13,1,8,3,422
17,1,9,3,422
13,1,10,3,422
5,1,11,3,422
7,1,12,3,422
10,1,13,3,422
4,1,14,3,422
0,1,15,3,422
7,1,16,3,422
32,0,0,1,422
17,0,1,1,422
11,0,2,1,422
4,0,3,1,422
31,0,4,1,422
16,0,5,1,422
30,0,6,1,422
17,0,7,1,422
15,0,8,1,422
7,0,9,1,422
5,0,10,1,422
11,0,11,1,422
6,0,12,1,422
5,0,13,1,422
3,0,14,1,422
1,0,15,1,422
0,0,16,1,422
32,1,0,1,422
9,1,1,1,422
3,1,2,1,422
13,1,3,1,422
6,1,4,1,422
27,1,5,1,422
33,1,6,1,422
21,1,7,1,422
26,1,8,1,422
17,1,9,1,422
19,1,10,1,422
15,1,11,1,422
4,1,12,1,422
3,1,13,1,422
3,1,14,1,422
1,1,15,1,422
3,1,16,1,422
2,0,0,2,422
3,0,1,2,422
2,0,2,2,422
15,0,3,2,422
11,0,4,2,422
10,0,5,2,422
11,0,6,2,422
8,0,7,2,422
15,0,8,2,422
4,0,9,2,422
3,0,10,2,422
1,0,11,2,422
0,0,12,2,422
3,0,13,2,422
3,0,14,2,422
1,0,15,2,422
0,0,16,2,422
5,1,0,2,422
0,1,1,2,422
0,1,2,2,422
3,1,3,2,422
1,1,4,2,422
5,1,5,2,422
7,1,6,2,422
6,1,7,2,422
7,1,8,2,422
5,1,9,2,422
1,1,10,2,422
2,1,11,2,422
2,1,12,2,422
0,1,13,2,422
2,1,14,2,422
2,1,15,2,422
1,1,16,2,422
2,0,0,4,422
0,0,1,4,422
0,0,2,4,422
1,0,3,4,422
6,0,4,4,422
7,0,5,4,422
4,0,6,4,422
1,0,7,4,422
2,0,8,4,422
2,0,9,4,422
1,0,10,4,422
0,0,11,4,422
1,0,12,4,422
0,0,13,4,422
1,0,14,4,422
0,0,15,4,422
0,0,16,4,422
7,1,0,4,422
0,1,1,4,422
0,1,2,4,422
1,1,3,4,422
4,1,4,4,422
2,1,5,4,422
1,1,6,4,422
1,1,7,4,422
0,1,8,4,422
1,1,9,4,422
1,1,10,4,422
6,1,11,4,422
2,1,12,4,422
0,1,13,4,422
0,1,14,4,422
1,1,15,4,422
1,1,16,4,422
9201,0,0,0,511
1352,0,1,0,511
1456,0,2,0,511
3194,0,3,0,511
2688,0,4,0,511
2546,0,5,0,511
2931,0,6,0,511
3957,0,7,0,511
4019,0,8,0,511
3520,0,9,0,511
3252,0,10,0,511
3523,0,11,0,511
2918,0,12,0,511
2287,0,13,0,511
1732,0,14,0,511
1251,0,15,0,511
888,0,16,0,511
8997,1,0,0,511
1331,1,1,0,511
1111,1,2,0,511
2573,1,3,0,511
2554,1,4,0,511
2522,1,5,0,511
3063,1,6,0,511
3847,1,7,0,511
3904,1,8,0,511
3428,1,9,0,511
3387,1,10,0,511
3706,1,11,0,511
3161,1,12,0,511
2515,1,13,0,511
2071,1,14,0,511
1636,1,15,0,511
1843,1,16,0,511
136,0,0,3,511
23,0,1,3,511
28,0,2,3,511
47,0,3,3,511
16,0,4,3,511
12,0,5,3,511
13,0,6,3,511
16,0,7,3,511
16,0,8,3,511
13,0,9,3,511
2,0,10,3,511
8,0,11,3,511
9,0,12,3,511
4,0,13,3,511
2,0,14,3,511
1,0,15,3,511
0,0,16,3,511
149,1,0,3,511
23,1,1,3,511
13,1,2,3,511
23,1,3,3,511
16,1,4,3,511
16,1,5,3,511
23,1,6,3,511
22,1,7,3,511
18,1,8,3,511
11,1,9,3,511
8,1,10,3,511
5,1,11,3,511
3,1,12,3,511
4,1,13,3,511
0,1,14,3,511
1,1,15,3,511
4,1,16,3,511
87,0,0,1,511
42,0,1,1,511
39,0,2,1,511
33,0,3,1,511
44,0,4,1,511
29,0,5,1,511
44,0,6,1,511
22,0,7,1,511
25,0,8,1,511
21,0,9,1,511
12,0,10,1,511
11,0,11,1,511
10,0,12,1,511
5,0,13,1,511
2,0,14,1,511
3,0,15,1,511
0,0,16,1,511
97,1,0,1,511
35,1,1,1,511
21,1,2,1,511
19,1,3,1,511
38,1,4,1,511
45,1,5,1,511
51,1,6,1,511
36,1,7,1,511
38,1,8,1,511
23,1,9,1,511
17,1,10,1,511
8,1,11,1,511
3,1,12,1,511
2,1,13,1,511
2,1,14,1,511
3,1,15,1,511
1,1,16,1,511
33,0,0,2,511
14,0,1,2,511
18,0,2,2,511
13,0,3,2,511
9,0,4,2,511
19,0,5,2,511
11,0,6,2,511
10,0,7,2,511
5,0,8,2,511
8,0,9,2,511
2,0,10,2,511
2,0,11,2,511
0,0,12,2,511
1,0,13,2,511
0,0,14,2,511
0,0,15,2,511
1,0,16,2,511
24,1,0,2,511
14,1,1,2,511
3,1,2,2,511
2,1,3,2,511
8,1,4,2,511
8,1,5,2,511
9,1,6,2,511
7,1,7,2,511
4,1,8,2,511
6,1,9,2,511
3,1,10,2,511
2,1,11,2,511
2,1,12,2,511
1,1,13,2,511
0,1,14,2,511
0,1,15,2,511
0,1,16,2,511
12,0,0,4,511
7,0,1,4,511
1,0,2,4,511
6,0,3,4,511
4,0,4,4,511
11,0,5,4,511
7,0,6,4,511
4,0,7,4,511
3,0,8,4,511
2,0,9,4,511
5,0,10,4,511
1,0,11,4,511
1,0,12,4,511
0,0,13,4,511
0,0,14,4,511
0,0,15,4,511
0,0,16,4,511
10,1,0,4,511
2,1,1,4,511
1,1,2,4,511
3,1,3,4,511
5,1,4,4,511
9,1,5,4,511
3,1,6,4,511
4,1,7,4,511
3,1,8,4,511
2,1,9,4,511
2,1,10,4,511
4,1,11,4,511
0,1,12,4,511
0,1,13,4,511
0,1,14,4,511
0,1,15,4,511
0,1,16,4,511
8683,0,0,0,517
1152,0,1,0,517
958,0,2,0,517
2065,0,3,0,517
2153,0,4,0,517
2299,0,5,0,517
2983,0,6,0,517
3435,0,7,0,517
3831,0,8,0,517
3221,0,9,0,517
3126,0,10,0,517
3519,0,11,0,517
3063,0,12,0,517
2285,0,13,0,517
1847,0,14,0,517
1239,0,15,0,517
990,0,16,0,517
