N,age,ethnicity,sex,constituency_id,region
0,13,4,0,135,7
1,14,4,0,135,7
0,15,4,0,135,7
0,16,4,0,135,7
14,0,4,1,135,7
2,1,4,1,135,7
4,2,4,1,135,7
7,3,4,1,135,7
4,4,4,1,135,7
10,5,4,1,135,7
13,6,4,1,135,7
13,7,4,1,135,7
3,8,4,1,135,7
6,9,4,1,135,7
4,10,4,1,135,7
1,11,4,1,135,7
1,12,4,1,135,7
1,13,4,1,135,7
1,14,4,1,135,7
0,15,4,1,135,7
1,16,4,1,135,7
7660,0,0,0,136,3
1094,1,0,0,136,3
811,2,0,0,136,3
2253,3,0,0,136,3
2785,4,0,0,136,3
2926,5,0,0,136,3
2910,6,0,0,136,3
3199,7,0,0,136,3
3191,8,0,0,136,3
2911,9,0,0,136,3
2518,10,0,0,136,3
2513,11,0,0,136,3
1956,12,0,0,136,3
1453,13,0,0,136,3
1234,14,0,0,136,3
952,15,0,0,136,3
814,16,0,0,136,3
7104,0,0,1,136,3
982,1,0,1,136,3
757,2,0,1,136,3
2414,3,0,1,136,3
2905,4,0,1,136,3
3041,5,0,1,136,3
3066,6,0,1,136,3
3402,7,0,1,136,3
3424,8,0,1,136,3
2984,9,0,1,136,3
2531,10,0,1,136,3
2745,11,0,1,136,3
2215,12,0,1,136,3
1711,13,0,1,136,3
1656,14,0,1,136,3
1441,15,0,1,136,3
1708,16,0,1,136,3
1460,0,1,0,136,3
139,1,1,0,136,3
121,2,1,0,136,3
210,3,1,0,136,3
189,4,1,0,136,3
168,5,1,0,136,3
109,6,1,0,136,3
147,7,1,0,136,3
114,8,1,0,136,3
82,9,1,0,136,3
39,10,1,0,136,3
41,11,1,0,136,3
28,12,1,0,136,3
14,13,1,0,136,3
14,14,1,0,136,3
7,15,1,0,136,3
1,16,1,0,136,3
1350,0,1,1,136,3
139,1,1,1,136,3
100,2,1,1,136,3
218,3,1,1,136,3
254,4,1,1,136,3
180,5,1,1,136,3
162,6,1,1,136,3
194,7,1,1,136,3
143,8,1,1,136,3
76,9,1,1,136,3
59,10,1,1,136,3
31,11,1,1,136,3
42,12,1,1,136,3
20,13,1,1,136,3
20,14,1,1,136,3
12,15,1,1,136,3
11,16,1,1,136,3
1612,0,2,0,136,3
204,1,2,0,136,3
178,2,2,0,136,3
532,3,2,0,136,3
649,4,2,0,136,3
746,5,2,0,136,3
727,6,2,0,136,3
655,7,2,0,136,3
587,8,2,0,136,3
565,9,2,0,136,3
519,10,2,0,136,3
362,11,2,0,136,3
267,12,2,0,136,3
238,13,2,0,136,3
150,14,2,0,136,3
64,15,2,0,136,3
44,16,2,0,136,3
1531,0,2,1,136,3
203,1,2,1,136,3
145,2,2,1,136,3
460,3,2,1,136,3
748,4,2,1,136,3
846,5,2,1,136,3
829,6,2,1,136,3
825,7,2,1,136,3
725,8,2,1,136,3
651,9,2,1,136,3
561,10,2,1,136,3
437,11,2,1,136,3
315,12,2,1,136,3
241,13,2,1,136,3
145,14,2,1,136,3
79,15,2,1,136,3
53,16,2,1,136,3
983,0,3,0,136,3
156,1,3,0,136,3
73,2,3,0,136,3
253,3,3,0,136,3
255,4,3,0,136,3
231,5,3,0,136,3
215,6,3,0,136,3
284,7,3,0,136,3
242,8,3,0,136,3
146,9,3,0,136,3
75,10,3,0,136,3
53,11,3,0,136,3
37,12,3,0,136,3
41,13,3,0,136,3
38,14,3,0,136,3
14,15,3,0,136,3
4,16,3,0,136,3
929,0,3,1,136,3
108,1,3,1,136,3
97,2,3,1,136,3
264,3,3,1,136,3
315,4,3,1,136,3
301,5,3,1,136,3
306,6,3,1,136,3
358,7,3,1,136,3
310,8,3,1,136,3
194,9,3,1,136,3
81,10,3,1,136,3
73,11,3,1,136,3
56,12,3,1,136,3
65,13,3,1,136,3
37,14,3,1,136,3
17,15,3,1,136,3
14,16,3,1,136,3
468,0,4,0,136,3
56,1,4,0,136,3
63,2,4,0,136,3
133,3,4,0,136,3
155,4,4,0,136,3
220,5,4,0,136,3
183,6,4,0,136,3
191,7,4,0,136,3
187,8,4,0,136,3
161,9,4,0,136,3
90,10,4,0,136,3
77,11,4,0,136,3
47,12,4,0,136,3
26,13,4,0,136,3
25,14,4,0,136,3
10,15,4,0,136,3
8,16,4,0,136,3
409,0,4,1,136,3
59,1,4,1,136,3
54,2,4,1,136,3
128,3,4,1,136,3
211,4,4,1,136,3
185,5,4,1,136,3
181,6,4,1,136,3
190,7,4,1,136,3
174,8,4,1,136,3
106,9,4,1,136,3
76,10,4,1,136,3
46,11,4,1,136,3
59,12,4,1,136,3
38,13,4,1,136,3
20,14,4,1,136,3
16,15,4,1,136,3
18,16,4,1,136,3
8365,0,0,0,137,5
1068,1,0,0,137,5
928,2,0,0,137,5
2543,3,0,0,137,5
2570,4,0,0,137,5
2559,5,0,0,137,5
3142,6,0,0,137,5
3415,7,0,0,137,5
3493,8,0,0,137,5
3100,9,0,0,137,5
2779,10,0,0,137,5
3182,11,0,0,137,5
2508,12,0,0,137,5
1786,13,0,0,137,5
1247,14,0,0,137,5
746,15,0,0,137,5
547,16,0,0,137,5
8088,0,0,1,137,5
1041,1,0,1,137,5
909,2,0,1,137,5
2541,3,0,1,137,5
2641,4,0,1,137,5
2642,5,0,1,137,5
3185,6,0,1,137,5
3511,7,0,1,137,5
3442,8,0,1,137,5
3078,9,0,1,137,5
2798,10,0,1,137,5
3198,11,0,1,137,5
2484,12,0,1,137,5
1961,13,0,1,137,5
1476,14,0,1,137,5
1136,15,0,1,137,5
1290,16,0,1,137,5
201,0,1,0,137,5
32,1,1,0,137,5
18,2,1,0,137,5
33,3,1,0,137,5
18,4,1,0,137,5
20,5,1,0,137,5
30,6,1,0,137,5
21,7,1,0,137,5
19,8,1,0,137,5
11,9,1,0,137,5
14,10,1,0,137,5
6,11,1,0,137,5
7,12,1,0,137,5
4,13,1,0,137,5
2,14,1,0,137,5
1,15,1,0,137,5
0,16,1,0,137,5
203,0,1,1,137,5
26,1,1,1,137,5
14,2,1,1,137,5
32,3,1,1,137,5
25,4,1,1,137,5
19,5,1,1,137,5
23,6,1,1,137,5
31,7,1,1,137,5
22,8,1,1,137,5
9,9,1,1,137,5
4,10,1,1,137,5
5,11,1,1,137,5
3,12,1,1,137,5
3,13,1,1,137,5
3,14,1,1,137,5
1,15,1,1,137,5
3,16,1,1,137,5
237,0,2,0,137,5
23,1,2,0,137,5
27,2,2,0,137,5
40,3,2,0,137,5
54,4,2,0,137,5
61,5,2,0,137,5
91,6,2,0,137,5
58,7,2,0,137,5
37,8,2,0,137,5
33,9,2,0,137,5
32,10,2,0,137,5
19,11,2,0,137,5
16,12,2,0,137,5
7,13,2,0,137,5
2,14,2,0,137,5
3,15,2,0,137,5
1,16,2,0,137,5
225,0,2,1,137,5
18,1,2,1,137,5
13,2,2,1,137,5
60,3,2,1,137,5
54,4,2,1,137,5
99,5,2,1,137,5
100,6,2,1,137,5
66,7,2,1,137,5
47,8,2,1,137,5
37,9,2,1,137,5
33,10,2,1,137,5
23,11,2,1,137,5
10,12,2,1,137,5
6,13,2,1,137,5
5,14,2,1,137,5
1,15,2,1,137,5
2,16,2,1,137,5
27,0,3,0,137,5
4,1,3,0,137,5
4,2,3,0,137,5
5,3,3,0,137,5
14,4,3,0,137,5
9,5,3,0,137,5
14,6,3,0,137,5
26,7,3,0,137,5
18,8,3,0,137,5
13,9,3,0,137,5
5,10,3,0,137,5
10,11,3,0,137,5
3,12,3,0,137,5
4,13,3,0,137,5
10,14,3,0,137,5
5,15,3,0,137,5
2,16,3,0,137,5
15,0,3,1,137,5
5,1,3,1,137,5
4,2,3,1,137,5
9,3,3,1,137,5
6,4,3,1,137,5
6,5,3,1,137,5
11,6,3,1,137,5
9,7,3,1,137,5
31,8,3,1,137,5
10,9,3,1,137,5
10,10,3,1,137,5
3,11,3,1,137,5
5,12,3,1,137,5
5,13,3,1,137,5
5,14,3,1,137,5
3,15,3,1,137,5
0,16,3,1,137,5
23,0,4,0,137,5
0,1,4,0,137,5
2,2,4,0,137,5
3,3,4,0,137,5
5,4,4,0,137,5
8,5,4,0,137,5
11,6,4,0,137,5
10,7,4,0,137,5
6,8,4,0,137,5
9,9,4,0,137,5
6,10,4,0,137,5
2,11,4,0,137,5
2,12,4,0,137,5
1,13,4,0,137,5
0,14,4,0,137,5
0,15,4,0,137,5
0,16,4,0,137,5
28,0,4,1,137,5
4,1,4,1,137,5
3,2,4,1,137,5
6,3,4,1,137,5
6,4,4,1,137,5
7,5,4,1,137,5
4,6,4,1,137,5
7,7,4,1,137,5
7,8,4,1,137,5
3,9,4,1,137,5
6,10,4,1,137,5
0,11,4,1,137,5
0,12,4,1,137,5
2,13,4,1,137,5
1,14,4,1,137,5
2,15,4,1,137,5
0,16,4,1,137,5
6518,0,0,0,138,7
973,1,0,0,138,7
840,2,0,0,138,7
1987,3,0,0,138,7
1552,4,0,0,138,7
1574,5,0,0,138,7
1927,6,0,0,138,7
2570,7,0,0,138,7
3026,8,0,0,138,7
2686,9,0,0,138,7
2659,10,0,0,138,7
3539,11,0,0,138,7
3344,12,0,0,138,7
2910,13,0,0,138,7
2625,14,0,0,138,7
1922,15,0,0,138,7
1777,16,0,0,138,7
5933,0,0,1,138,7
929,1,0,1,138,7
757,2,0,1,138,7
1640,3,0,1,138,7
1558,4,0,1,138,7
1586,5,0,1,138,7
2043,6,0,1,138,7
2807,7,0,1,138,7
3095,8,0,1,138,7
2959,9,0,1,138,7
2982,10,0,1,138,7
4072,11,0,1,138,7
3720,12,0,1,138,7
3301,13,0,1,138,7
3060,14,0,1,138,7
2703,15,0,1,138,7
3000,16,0,1,138,7
193,0,1,0,138,7
21,1,1,0,138,7
15,2,1,0,138,7
27,3,1,0,138,7
17,4,1,0,138,7
18,5,1,0,138,7
21,6,1,0,138,7
19,7,1,0,138,7
10,8,1,0,138,7
9,9,1,0,138,7
10,10,1,0,138,7
12,11,1,0,138,7
7,12,1,0,138,7
3,13,1,0,138,7
1,14,1,0,138,7
5,15,1,0,138,7
4,16,1,0,138,7
178,0,1,1,138,7
13,1,1,1,138,7
15,2,1,1,138,7
12,3,1,1,138,7
22,4,1,1,138,7
18,5,1,1,138,7
18,6,1,1,138,7
22,7,1,1,138,7
19,8,1,1,138,7
11,9,1,1,138,7
17,10,1,1,138,7
9,11,1,1,138,7
11,12,1,1,138,7
6,13,1,1,138,7
4,14,1,1,138,7
6,15,1,1,138,7
5,16,1,1,138,7
84,0,2,0,138,7
22,1,2,0,138,7
12,2,2,0,138,7
10,3,2,0,138,7
8,4,2,0,138,7
49,5,2,0,138,7
41,6,2,0,138,7
42,7,2,0,138,7
24,8,2,0,138,7
28,9,2,0,138,7
18,10,2,0,138,7
13,11,2,0,138,7
10,12,2,0,138,7
12,13,2,0,138,7
8,14,2,0,138,7
3,15,2,0,138,7
1,16,2,0,138,7
99,0,2,1,138,7
23,1,2,1,138,7
31,2,2,1,138,7
7,3,2,1,138,7
31,4,2,1,138,7
48,5,2,1,138,7
55,6,2,1,138,7
49,7,2,1,138,7
34,8,2,1,138,7
37,9,2,1,138,7
27,10,2,1,138,7
27,11,2,1,138,7
10,12,2,1,138,7
17,13,2,1,138,7
6,14,2,1,138,7
6,15,2,1,138,7
0,16,2,1,138,7
10,0,3,0,138,7
1,1,3,0,138,7
3,2,3,0,138,7
3,3,3,0,138,7
5,4,3,0,138,7
13,5,3,0,138,7
5,6,3,0,138,7
9,7,3,0,138,7
9,8,3,0,138,7
8,9,3,0,138,7
2,10,3,0,138,7
0,11,3,0,138,7
1,12,3,0,138,7
1,13,3,0,138,7
1,14,3,0,138,7
0,15,3,0,138,7
3,16,3,0,138,7
12,0,3,1,138,7
3,1,3,1,138,7
0,2,3,1,138,7
6,3,3,1,138,7
7,4,3,1,138,7
8,5,3,1,138,7
4,6,3,1,138,7
5,7,3,1,138,7
10,8,3,1,138,7
12,9,3,1,138,7
3,10,3,1,138,7
4,11,3,1,138,7
2,12,3,1,138,7
0,13,3,1,138,7
0,14,3,1,138,7
0,15,3,1,138,7
0,16,3,1,138,7
10,0,4,0,138,7
5,1,4,0,138,7
0,2,4,0,138,7
1,3,4,0,138,7
3,4,4,0,138,7
9,5,4,0,138,7
3,6,4,0,138,7
7,7,4,0,138,7
8,8,4,0,138,7
6,9,4,0,138,7
5,10,4,0,138,7
5,11,4,0,138,7
5,12,4,0,138,7
2,13,4,0,138,7
0,14,4,0,138,7
0,15,4,0,138,7
0,16,4,0,138,7
12,0,4,1,138,7
1,1,4,1,138,7
0,2,4,1,138,7
4,3,4,1,138,7
4,4,4,1,138,7
10,5,4,1,138,7
6,6,4,1,138,7
3,7,4,1,138,7
5,8,4,1,138,7
2,9,4,1,138,7
4,10,4,1,138,7
4,11,4,1,138,7
3,12,4,1,138,7
2,13,4,1,138,7
0,14,4,1,138,7
0,15,4,1,138,7
0,16,4,1,138,7
3240,0,0,0,139,3
357,1,0,0,139,3
917,2,0,0,139,3
3023,3,0,0,139,3
5246,4,0,0,139,3
5062,5,0,0,139,3
3816,6,0,0,139,3
3337,7,0,0,139,3
2901,8,0,0,139,3
2513,9,0,0,139,3
2185,10,0,0,139,3
2228,11,0,0,139,3
1811,12,0,0,139,3
1305,13,0,0,139,3
1036,14,0,0,139,3
789,15,0,0,139,3
516,16,0,0,139,3
2971,0,0,1,139,3
273,1,0,1,139,3
764,2,0,1,139,3
2928,3,0,1,139,3
4303,4,0,1,139,3
3595,5,0,1,139,3
2626,6,0,1,139,3
2261,7,0,1,139,3
2190,8,0,1,139,3
2047,9,0,1,139,3
2037,10,0,1,139,3
2068,11,0,1,139,3
1588,12,0,1,139,3
1343,13,0,1,139,3
1085,14,0,1,139,3
877,15,0,1,139,3
935,16,0,1,139,3
750,0,1,0,139,3
71,1,1,0,139,3
78,2,1,0,139,3
239,3,1,0,139,3
333,4,1,0,139,3
286,5,1,0,139,3
205,6,1,0,139,3
148,7,1,0,139,3
120,8,1,0,139,3
69,9,1,0,139,3
40,10,1,0,139,3
28,11,1,0,139,3
10,12,1,0,139,3
15,13,1,0,139,3
12,14,1,0,139,3
5,15,1,0,139,3
5,16,1,0,139,3
767,0,1,1,139,3
64,1,1,1,139,3
85,2,1,1,139,3
243,3,1,1,139,3
288,4,1,1,139,3
270,5,1,1,139,3
181,6,1,1,139,3
137,7,1,1,139,3
129,8,1,1,139,3
97,9,1,1,139,3
63,10,1,1,139,3
43,11,1,1,139,3
33,12,1,1,139,3
18,13,1,1,139,3
13,14,1,1,139,3
15,15,1,1,139,3
4,16,1,1,139,3
877,0,2,0,139,3
125,1,2,0,139,3
426,2,2,0,139,3
970,3,2,0,139,3
1024,4,2,0,139,3
911,5,2,0,139,3
671,6,2,0,139,3
527,7,2,0,139,3
374,8,2,0,139,3
304,9,2,0,139,3
263,10,2,0,139,3
201,11,2,0,139,3
122,12,2,0,139,3
132,13,2,0,139,3
90,14,2,0,139,3
65,15,2,0,139,3
30,16,2,0,139,3
877,0,2,1,139,3
101,1,2,1,139,3
387,2,2,1,139,3
1273,3,2,1,139,3
1117,4,2,1,139,3
1038,5,2,1,139,3
760,6,2,1,139,3
531,7,2,1,139,3
439,8,2,1,139,3
385,9,2,1,139,3
346,10,2,1,139,3
262,11,2,1,139,3
193,12,2,1,139,3
138,13,2,1,139,3
97,14,2,1,139,3
42,15,2,1,139,3
23,16,2,1,139,3
648,0,3,0,139,3
57,1,3,0,139,3
76,2,3,0,139,3
226,3,3,0,139,3
272,4,3,0,139,3
247,5,3,0,139,3
213,6,3,0,139,3
206,7,3,0,139,3
195,8,3,0,139,3
101,9,3,0,139,3
83,10,3,0,139,3
40,11,3,0,139,3
42,12,3,0,139,3
38,13,3,0,139,3
26,14,3,0,139,3
3,15,3,0,139,3
4,16,3,0,139,3
629,0,3,1,139,3
61,1,3,1,139,3
65,2,3,1,139,3
213,3,3,1,139,3
286,4,3,1,139,3
275,5,3,1,139,3
303,6,3,1,139,3
270,7,3,1,139,3
222,8,3,1,139,3
143,9,3,1,139,3
95,10,3,1,139,3
57,11,3,1,139,3
50,12,3,1,139,3
53,13,3,1,139,3
28,14,3,1,139,3
5,15,3,1,139,3
13,16,3,1,139,3
828,0,4,0,139,3
112,1,4,0,139,3
142,2,4,0,139,3
452,3,4,0,139,3
715,4,4,0,139,3
751,5,4,0,139,3
539,6,4,0,139,3
445,7,4,0,139,3
314,8,4,0,139,3
234,9,4,0,139,3
162,10,4,0,139,3
138,11,4,0,139,3
94,12,4,0,139,3
68,13,4,0,139,3
69,14,4,0,139,3
29,15,4,0,139,3
18,16,4,0,139,3
804,0,4,1,139,3
94,1,4,1,139,3
123,2,4,1,139,3
392,3,4,1,139,3
444,4,4,1,139,3
401,5,4,1,139,3
338,6,4,1,139,3
306,7,4,1,139,3
229,8,4,1,139,3
211,9,4,1,139,3
150,10,4,1,139,3
137,11,4,1,139,3
81,12,4,1,139,3
61,13,4,1,139,3
35,14,4,1,139,3
21,15,4,1,139,3
18,16,4,1,139,3
8383,0,0,0,140,5
1164,1,0,0,140,5
1409,2,0,0,140,5
3492,3,0,0,140,5
3364,4,0,0,140,5
3062,5,0,0,140,5
3321,6,0,0,140,5
3596,7,0,0,140,5
3731,8,0,0,140,5
3327,9,0,0,140,5
3043,10,0,0,140,5
3447,11,0,0,140,5
2630,12,0,0,140,5
2229,13,0,0,140,5
1725,14,0,0,140,5
1285,15,0,0,140,5
935,16,0,0,140,5
7910,0,0,1,140,5
1067,1,0,1,140,5
1750,2,0,1,140,5
4361,3,0,1,140,5
3341,4,0,1,140,5
3029,5,0,1,140,5
3367,6,0,1,140,5
3662,7,0,1,140,5
3805,8,0,1,140,5
3448,9,0,1,140,5
3197,10,0,1,140,5
3424,11,0,1,140,5
2834,12,0,1,140,5
2479,13,0,1,140,5
2160,14,0,1,140,5
1745,15,0,1,140,5
1940,16,0,1,140,5
237,0,1,0,140,5
38,1,1,0,140,5
46,2,1,0,140,5
90,3,1,0,140,5
54,4,1,0,140,5
33,5,1,0,140,5
37,6,1,0,140,5
27,7,1,0,140,5
24,8,1,0,140,5
22,9,1,0,140,5
5,10,1,0,140,5
9,11,1,0,140,5
7,12,1,0,140,5
5,13,1,0,140,5
4,14,1,0,140,5
1,15,1,0,140,5
1,16,1,0,140,5
250,0,1,1,140,5
18,1,1,1,140,5
26,2,1,1,140,5
78,3,1,1,140,5
50,4,1,1,140,5
38,5,1,1,140,5
27,6,1,1,140,5
32,7,1,1,140,5
29,8,1,1,140,5
17,9,1,1,140,5
14,10,1,1,140,5
13,11,1,1,140,5
9,12,1,1,140,5
3,13,1,1,140,5
3,14,1,1,140,5
4,15,1,1,140,5
8,16,1,1,140,5
206,0,2,0,140,5
23,1,2,0,140,5
23,2,2,0,140,5
82,3,2,0,140,5
112,4,2,0,140,5
107,5,2,0,140,5
111,6,2,0,140,5
71,7,2,0,140,5
59,8,2,0,140,5
43,9,2,0,140,5
43,10,2,0,140,5
15,11,2,0,140,5
18,12,2,0,140,5
16,13,2,0,140,5
12,14,2,0,140,5
2,15,2,0,140,5
2,16,2,0,140,5
232,0,2,1,140,5
23,1,2,1,140,5
26,2,2,1,140,5
84,3,2,1,140,5
116,4,2,1,140,5
137,5,2,1,140,5
124,6,2,1,140,5
70,7,2,1,140,5
69,8,2,1,140,5
41,9,2,1,140,5
38,10,2,1,140,5
24,11,2,1,140,5
21,12,2,1,140,5
11,13,2,1,140,5
6,14,2,1,140,5
3,15,2,1,140,5
4,16,2,1,140,5
33,0,3,0,140,5
3,1,3,0,140,5
10,2,3,0,140,5
25,3,3,0,140,5
50,4,3,0,140,5
52,5,3,0,140,5
13,6,3,0,140,5
32,7,3,0,140,5
28,8,3,0,140,5
11,9,3,0,140,5
12,10,3,0,140,5
3,11,3,0,140,5
2,12,3,0,140,5
1,13,3,0,140,5
1,14,3,0,140,5
0,15,3,0,140,5
1,16,3,0,140,5
33,0,3,1,140,5
2,1,3,1,140,5
9,2,3,1,140,5
38,3,3,1,140,5
25,4,3,1,140,5
25,5,3,1,140,5
27,6,3,1,140,5
22,7,3,1,140,5
11,8,3,1,140,5
13,9,3,1,140,5
4,10,3,1,140,5
6,11,3,1,140,5
2,12,3,1,140,5
0,13,3,1,140,5
1,14,3,1,140,5
0,15,3,1,140,5
0,16,3,1,140,5
25,0,4,0,140,5
1,1,4,0,140,5
1,2,4,0,140,5
11,3,4,0,140,5
19,4,4,0,140,5
24,5,4,0,140,5
17,6,4,0,140,5
15,7,4,0,140,5
14,8,4,0,140,5
9,9,4,0,140,5
14,10,4,0,140,5
4,11,4,0,140,5
2,12,4,0,140,5
2,13,4,0,140,5
0,14,4,0,140,5
0,15,4,0,140,5
0,16,4,0,140,5
20,0,4,1,140,5
4,1,4,1,140,5
3,2,4,1,140,5
14,3,4,1,140,5
10,4,4,1,140,5
10,5,4,1,140,5
16,6,4,1,140,5
9,7,4,1,140,5
7,8,4,1,140,5
3,9,4,1,140,5
7,10,4,1,140,5
1,11,4,1,140,5
0,12,4,1,140,5
0,13,4,1,140,5
1,14,4,1,140,5
0,15,4,1,140,5
0,16,4,1,140,5
9144,0,0,0,141,4
1301,1,0,0,141,4
2601,2,0,0,141,4
6212,3,0,0,141,4
3810,4,0,0,141,4
3176,5,0,0,141,4
3252,6,0,0,141,4
4098,7,0,0,141,4
4221,8,0,0,141,4
3838,9,0,0,141,4
3516,10,0,0,141,4
3916,11,0,0,141,4
3133,12,0,0,141,4
2397,13,0,0,141,4
1698,14,0,0,141,4
1149,15,0,0,141,4
797,16,0,0,141,4
8873,0,0,1,141,4
1210,1,0,1,141,4
2812,2,0,1,141,4
5833,3,0,1,141,4
3469,4,0,1,141,4
3122,5,0,1,141,4
3316,6,0,1,141,4
4032,7,0,1,141,4
4201,8,0,1,141,4
3911,9,0,1,141,4
3660,10,0,1,141,4
4087,11,0,1,141,4
3102,12,0,1,141,4
2718,13,0,1,141,4
2071,14,0,1,141,4
1621,15,0,1,141,4
1593,16,0,1,141,4
171,0,1,0,141,4
14,1,1,0,141,4
59,2,1,0,141,4
109,3,1,0,141,4
61,4,1,0,141,4
48,5,1,0,141,4
31,6,1,0,141,4
23,7,1,0,141,4
32,8,1,0,141,4
25,9,1,0,141,4
10,10,1,0,141,4
6,11,1,0,141,4
9,12,1,0,141,4
5,13,1,0,141,4
2,14,1,0,141,4
2,15,1,0,141,4
0,16,1,0,141,4
163,0,1,1,141,4
14,1,1,1,141,4
55,2,1,1,141,4
125,3,1,1,141,4
37,4,1,1,141,4
28,5,1,1,141,4
20,6,1,1,141,4
24,7,1,1,141,4
15,8,1,1,141,4
17,9,1,1,141,4
10,10,1,1,141,4
9,11,1,1,141,4
3,12,1,1,141,4
1,13,1,1,141,4
2,14,1,1,141,4
1,15,1,1,141,4
3,16,1,1,141,4
173,0,2,0,141,4
21,1,2,0,141,4
75,2,2,0,141,4
274,3,2,0,141,4
125,4,2,0,141,4
116,5,2,0,141,4
119,6,2,0,141,4
73,7,2,0,141,4
55,8,2,0,141,4
39,9,2,0,141,4
30,10,2,0,141,4
23,11,2,0,141,4
13,12,2,0,141,4
13,13,2,0,141,4
6,14,2,0,141,4
4,15,2,0,141,4
0,16,2,0,141,4
176,0,2,1,141,4
23,1,2,1,141,4
98,2,2,1,141,4
378,3,2,1,141,4
156,4,2,1,141,4
157,5,2,1,141,4
102,6,2,1,141,4
100,7,2,1,141,4
58,8,2,1,141,4
38,9,2,1,141,4
35,10,2,1,141,4
22,11,2,1,141,4
15,12,2,1,141,4
8,13,2,1,141,4
5,14,2,1,141,4
4,15,2,1,141,4
2,16,2,1,141,4
37,0,3,0,141,4
1,1,3,0,141,4
9,2,3,0,141,4
17,3,3,0,141,4
22,4,3,0,141,4
23,5,3,0,141,4
22,6,3,0,141,4
20,7,3,0,141,4
21,8,3,0,141,4
10,9,3,0,141,4
6,10,3,0,141,4
3,11,3,0,141,4
0,12,3,0,141,4
0,13,3,0,141,4
0,14,3,0,141,4
0,15,3,0,141,4
0,16,3,0,141,4
31,0,3,1,141,4
2,1,3,1,141,4
17,2,3,1,141,4
40,3,3,1,141,4
20,4,3,1,141,4
14,5,3,1,141,4
18,6,3,1,141,4
12,7,3,1,141,4
5,8,3,1,141,4
8,9,3,1,141,4
2,10,3,1,141,4
0,11,3,1,141,4
1,12,3,1,141,4
1,13,3,1,141,4
1,14,3,1,141,4
0,15,3,1,141,4
0,16,3,1,141,4
63,0,4,0,141,4
2,1,4,0,141,4
16,2,4,0,141,4
34,3,4,0,141,4
32,4,4,0,141,4
35,5,4,0,141,4
37,6,4,0,141,4
12,7,4,0,141,4
17,8,4,0,141,4
13,9,4,0,141,4
11,10,4,0,141,4
4,11,4,0,141,4
4,12,4,0,141,4
1,13,4,0,141,4
1,14,4,0,141,4
1,15,4,0,141,4
1,16,4,0,141,4
61,0,4,1,141,4
4,1,4,1,141,4
12,2,4,1,141,4
29,3,4,1,141,4
36,4,4,1,141,4
18,5,4,1,141,4
27,6,4,1,141,4
7,7,4,1,141,4
10,8,4,1,141,4
8,9,4,1,141,4
2,10,4,1,141,4
1,11,4,1,141,4
1,12,4,1,141,4
2,13,4,1,141,4
0,14,4,1,141,4
0,15,4,1,141,4
0,16,4,1,141,4
6335,0,0,0,142,2
1002,1,0,0,142,2
853,2,0,0,142,2
2004,3,0,0,142,2
1538,4,0,0,142,2
1432,5,0,0,142,2
1635,6,0,0,142,2
2310,7,0,0,142,2
2453,8,0,0,142,2
2374,9,0,0,142,2
2378,10,0,0,142,2
3174,11,0,0,142,2
3051,12,0,0,142,2
2767,13,0,0,142,2
2208,14,0,0,142,2
1634,15,0,0,142,2
1310,16,0,0,142,2
6050,0,0,1,142,2
928,1,0,1,142,2
818,2,0,1,142,2
1923,3,0,1,142,2
1641,4,0,1,142,2
1548,5,0,1,142,2
1900,6,0,1,142,2
2450,7,0,1,142,2
2681,8,0,1,142,2
2567,9,0,1,142,2
2694,10,0,1,142,2
3812,11,0,1,142,2
3501,12,0,1,142,2
3010,13,0,1,142,2
2659,14,0,1,142,2
2316,15,0,1,142,2
2666,16,0,1,142,2
213,0,1,0,142,2
19,1,1,0,142,2
17,2,1,0,142,2
47,3,1,0,142,2
27,4,1,0,142,2
21,5,1,0,142,2
24,6,1,0,142,2
23,7,1,0,142,2
16,8,1,0,142,2
13,9,1,0,142,2
15,10,1,0,142,2
4,11,1,0,142,2
8,12,1,0,142,2
11,13,1,0,142,2
6,14,1,0,142,2
2,15,1,0,142,2
3,16,1,0,142,2
190,0,1,1,142,2
24,1,1,1,142,2
19,2,1,1,142,2
49,3,1,1,142,2
22,4,1,1,142,2
20,5,1,1,142,2
18,6,1,1,142,2
26,7,1,1,142,2
30,8,1,1,142,2
13,9,1,1,142,2
14,10,1,1,142,2
13,11,1,1,142,2
4,12,1,1,142,2
9,13,1,1,142,2
5,14,1,1,142,2
8,15,1,1,142,2
5,16,1,1,142,2
91,0,2,0,142,2
9,1,2,0,142,2
9,2,2,0,142,2
19,3,2,0,142,2
27,4,2,0,142,2
23,5,2,0,142,2
34,6,2,0,142,2
40,7,2,0,142,2
25,8,2,0,142,2
35,9,2,0,142,2
9,10,2,0,142,2
17,11,2,0,142,2
12,12,2,0,142,2
7,13,2,0,142,2
7,14,2,0,142,2
4,15,2,0,142,2
1,16,2,0,142,2
98,0,2,1,142,2
18,1,2,1,142,2
14,2,2,1,142,2
13,3,2,1,142,2
35,4,2,1,142,2
45,5,2,1,142,2
54,6,2,1,142,2
38,7,2,1,142,2
39,8,2,1,142,2
29,9,2,1,142,2
19,10,2,1,142,2
13,11,2,1,142,2
12,12,2,1,142,2
7,13,2,1,142,2
3,14,2,1,142,2
6,15,2,1,142,2
2,16,2,1,142,2
25,0,3,0,142,2
2,1,3,0,142,2
4,2,3,0,142,2
