PA_ID,log.earn,nonwhite,relig.christian,relig.refused,relig.none,relig.other,age,private,owns,female,married,education,socgrd,log.density
522,6.114566744199999,5.4353901864,67.6015262352,6.024740564299999,22.5350572338,3.8386759667000003,42,0.34876234710000004,0.5972159084,0.5150800786999999,0.4236241769,1.7509925653,1.1724770642,3.4462929309
523,6.1603630836,9.1978078671,53.7539788379,7.0426648237,34.2155727093,4.9877836291,34,0.4481384871,0.5547257689,0.5004137018,0.3865899929,1.9824719777000002,1.361225865,3.7022457811000002
524,6.1216152316,16.9439856543,50.11089613520001,7.0265678826,33.0640366193,9.7984993629,31,0.4116543733,0.46886524079999997,0.49323769520000005,0.36236953850000003,2.1740061238,1.4224391624000001,3.8080563162
525,6.2904574107,7.247648620700001,57.180144908,7.8045542505,30.6118086495,4.4034921921,41,0.4206710853,0.7516435187999999,0.5110818595000001,0.46612814140000003,1.9684789231,1.6285100393,3.6060445406
526,6.1800166537,3.4288180038,71.1133977274,6.6695433775,20.3527290028,1.8643298922999998,45,0.3570896515,0.7532158979000001,0.5224991978,0.4688747007,2.0912980258,1.4791571754,2.4533681007
527,6.4720371277,12.7021485805,63.760748132799996,7.0032845875,22.5015167681,6.7344505114999995,41,0.5001984915,0.7438868795999999,0.5078035104999999,0.499225243,2.0677887437,1.7027074236000002,2.9278335519
528,6.285625585700001,6.0290798383,65.9083512677,6.6495197103,24.2244501601,3.217678862,41,0.3883488994,0.7209204570000001,0.49436774969999997,0.5027562697,2.1734825257,1.5917023038,1.1857904662999998
529,6.2692856597,1.3350876514,71.33366871770001,6.9127871728,20.9318524825,0.821691627,45,0.4298817208,0.817384943,0.5082104665999999,0.5394212656,1.9429918766999998,1.4557155323,0.4119464007
530,6.2980297065999995,4.3916502055,73.1258341786,6.1011157973,18.475254925,2.297795099,45,0.4184898391,0.7870520685,0.5076717741,0.5433542972,1.9860840006,1.6169323931,1.2299440507
531,6.045715961900001,7.028558971,63.0085022891,6.126008284299999,25.6354916067,5.2299978199,39,0.4226432545,0.6792085738,0.5086003924,0.44043360579999996,1.8369367836000001,1.3358743206,2.6742620688
532,6.3207682943,11.5126550025,55.4134109054,6.7797689825,33.276711398,4.5301087141,38,0.4730745729,0.6274298056000001,0.5066778495,0.47254323740000004,2.0039910689,1.5188717125,2.6981981576
534,6.280021237000001,9.2676443953,58.756630246899995,6.7378597387,29.082526726799998,5.4229832877,38,0.4266372657,0.6648350341,0.5059686923,0.40241087840000006,2.0506079375999997,1.4592749529,3.6579610721
535,6.1565551670000005,4.0289896016,67.9712711745,6.1108515424,23.795812371599997,2.1220649115,39,0.3693320562,0.6557364289000001,0.508600176,0.43983648799999997,1.7708912671,1.1613809574,1.9931936097999998
536,6.2950814826,6.6310493387000005,68.4565712966,6.07168322,21.0992498268,4.3724956566,39,0.3998382682,0.7660902831,0.5093545697999999,0.5081861159000001,2.1660998099,1.5260951513999998,2.468650455
