population_size,sex,age,ethnicity,pa_id
16,1,2,2,159
34,1,3,2,159
58,1,4,2,159
64,1,5,2,159
79,1,6,2,159
72,1,7,2,159
54,1,8,2,159
39,1,9,2,159
30,1,10,2,159
33,1,11,2,159
9,1,12,2,159
9,1,13,2,159
12,1,14,2,159
2,1,15,2,159
6,1,16,2,159
34,0,0,3,159
11,0,1,3,159
3,0,2,3,159
14,0,3,3,159
13,0,4,3,159
25,0,5,3,159
23,0,6,3,159
29,0,7,3,159
23,0,8,3,159
11,0,9,3,159
5,0,10,3,159
6,0,11,3,159
2,0,12,3,159
0,0,13,3,159
2,0,14,3,159
1,0,15,3,159
0,0,16,3,159
43,1,0,3,159
4,1,1,3,159
0,1,2,3,159
11,1,3,3,159
10,1,4,3,159
24,1,5,3,159
17,1,6,3,159
14,1,7,3,159
17,1,8,3,159
9,1,9,3,159
4,1,10,3,159
2,1,11,3,159
3,1,12,3,159
2,1,13,3,159
2,1,14,3,159
2,1,15,3,159
1,1,16,3,159
20,0,0,4,159
4,0,1,4,159
2,0,2,4,159
1,0,3,4,159
11,0,4,4,159
15,0,5,4,159
10,0,6,4,159
12,0,7,4,159
6,0,8,4,159
6,0,9,4,159
7,0,10,4,159
4,0,11,4,159
4,0,12,4,159
2,0,13,4,159
3,0,14,4,159
1,0,15,4,159
1,0,16,4,159
17,1,0,4,159
0,1,1,4,159
0,1,2,4,159
2,1,3,4,159
16,1,4,4,159
3,1,5,4,159
9,1,6,4,159
8,1,7,4,159
6,1,8,4,159
5,1,9,4,159
3,1,10,4,159
4,1,11,4,159
2,1,12,4,159
4,1,13,4,159
1,1,14,4,159
3,1,15,4,159
1,1,16,4,159
6201,0,0,0,160
856,0,1,0,160
967,0,2,0,160
2216,0,3,0,160
2005,0,4,0,160
2495,0,5,0,160
2380,0,6,0,160
2327,0,7,0,160
2442,0,8,0,160
2310,0,9,0,160
1961,0,10,0,160
2114,0,11,0,160
1531,0,12,0,160
1220,0,13,0,160
962,0,14,0,160
763,0,15,0,160
591,0,16,0,160
5681,1,0,0,160
788,1,1,0,160
1084,1,2,0,160
2284,1,3,0,160
2024,1,4,0,160
2369,1,5,0,160
2289,1,6,0,160
2617,1,7,0,160
2755,1,8,0,160
2402,1,9,0,160
2138,1,10,0,160
2223,1,11,0,160
1715,1,12,0,160
1480,1,13,0,160
1235,1,14,0,160
1068,1,15,0,160
1243,1,16,0,160
771,0,0,1,160
110,0,1,1,160
72,0,2,1,160
152,0,3,1,160
150,0,4,1,160
131,0,5,1,160
58,0,6,1,160
88,0,7,1,160
42,0,8,1,160
44,0,9,1,160
32,0,10,1,160
8,0,11,1,160
13,0,12,1,160
16,0,13,1,160
5,0,14,1,160
5,0,15,1,160
2,0,16,1,160
829,1,0,1,160
81,1,1,1,160
59,1,2,1,160
134,1,3,1,160
146,1,4,1,160
125,1,5,1,160
86,1,6,1,160
93,1,7,1,160
82,1,8,1,160
50,1,9,1,160
29,1,10,1,160
18,1,11,1,160
14,1,12,1,160
3,1,13,1,160
8,1,14,1,160
6,1,15,1,160
3,1,16,1,160
694,0,0,2,160
87,0,1,2,160
91,0,2,2,160
365,0,3,2,160
375,0,4,2,160
430,0,5,2,160
360,0,6,2,160
264,0,7,2,160
187,0,8,2,160
184,0,9,2,160
140,0,10,2,160
92,0,11,2,160
84,0,12,2,160
83,0,13,2,160
56,0,14,2,160
18,0,15,2,160
14,0,16,2,160
655,1,0,2,160
74,1,1,2,160
86,1,2,2,160
368,1,3,2,160
403,1,4,2,160
405,1,5,2,160
333,1,6,2,160
279,1,7,2,160
201,1,8,2,160
190,1,9,2,160
189,1,10,2,160
128,1,11,2,160
96,1,12,2,160
85,1,13,2,160
45,1,14,2,160
17,1,15,2,160
14,1,16,2,160
1287,0,0,3,160
150,0,1,3,160
122,0,2,3,160
423,0,3,3,160
324,0,4,3,160
389,0,5,3,160
337,0,6,3,160
377,0,7,3,160
347,0,8,3,160
257,0,9,3,160
125,0,10,3,160
64,0,11,3,160
40,0,12,3,160
63,0,13,3,160
27,0,14,3,160
14,0,15,3,160
5,0,16,3,160
1202,1,0,3,160
157,1,1,3,160
139,1,2,3,160
318,1,3,3,160
315,1,4,3,160
388,1,5,3,160
404,1,6,3,160
458,1,7,3,160
404,1,8,3,160
291,1,9,3,160
146,1,10,3,160
90,1,11,3,160
70,1,12,3,160
56,1,13,3,160
42,1,14,3,160
19,1,15,3,160
12,1,16,3,160
232,0,0,4,160
24,0,1,4,160
27,0,2,4,160
62,0,3,4,160
88,0,4,4,160
97,0,5,4,160
99,0,6,4,160
51,0,7,4,160
56,0,8,4,160
49,0,9,4,160
28,0,10,4,160
28,0,11,4,160
22,0,12,4,160
15,0,13,4,160
6,0,14,4,160
5,0,15,4,160
2,0,16,4,160
190,1,0,4,160
21,1,1,4,160
23,1,2,4,160
64,1,3,4,160
68,1,4,4,160
78,1,5,4,160
48,1,6,4,160
54,1,7,4,160
48,1,8,4,160
42,1,9,4,160
29,1,10,4,160
14,1,11,4,160
13,1,12,4,160
11,1,13,4,160
6,1,14,4,160
1,1,15,4,160
3,1,16,4,160
6755,0,0,0,161
874,0,1,0,161
775,0,2,0,161
2011,0,3,0,161
2170,0,4,0,161
2284,0,5,0,161
2254,0,6,0,161
2445,0,7,0,161
2630,0,8,0,161
2224,0,9,0,161
1865,0,10,0,161
1968,0,11,0,161
1537,0,12,0,161
1177,0,13,0,161
984,0,14,0,161
721,0,15,0,161
488,0,16,0,161
6281,1,0,0,161
886,1,1,0,161
795,1,2,0,161
2175,1,3,0,161
2557,1,4,0,161
2502,1,5,0,161
2332,1,6,0,161
2816,1,7,0,161
2834,1,8,0,161
2331,1,9,0,161
2021,1,10,0,161
2004,1,11,0,161
1698,1,12,0,161
1424,1,13,0,161
1337,1,14,0,161
946,1,15,0,161
1147,1,16,0,161
1295,0,0,1,161
104,0,1,1,161
119,0,2,1,161
193,0,3,1,161
197,0,4,1,161
147,0,5,1,161
144,0,6,1,161
128,0,7,1,161
110,0,8,1,161
57,0,9,1,161
31,0,10,1,161
17,0,11,1,161
18,0,12,1,161
14,0,13,1,161
14,0,14,1,161
7,0,15,1,161
8,0,16,1,161
1300,1,0,1,161
116,1,1,1,161
94,1,2,1,161
242,1,3,1,161
225,1,4,1,161
202,1,5,1,161
166,1,6,1,161
142,1,7,1,161
106,1,8,1,161
64,1,9,1,161
41,1,10,1,161
35,1,11,1,161
28,1,12,1,161
16,1,13,1,161
12,1,14,1,161
7,1,15,1,161
6,1,16,1,161
904,0,0,2,161
116,0,1,2,161
76,0,2,2,161
200,0,3,2,161
306,0,4,2,161
410,0,5,2,161
397,0,6,2,161
286,0,7,2,161
226,0,8,2,161
206,0,9,2,161
177,0,10,2,161
114,0,11,2,161
84,0,12,2,161
79,0,13,2,161
50,0,14,2,161
24,0,15,2,161
10,0,16,2,161
854,1,0,2,161
94,1,1,2,161
86,1,2,2,161
233,1,3,2,161
360,1,4,2,161
485,1,5,2,161
404,1,6,2,161
319,1,7,2,161
288,1,8,2,161
202,1,9,2,161
200,1,10,2,161
148,1,11,2,161
92,1,12,2,161
78,1,13,2,161
34,1,14,2,161
22,1,15,2,161
18,1,16,2,161
2469,0,0,3,161
286,0,1,3,161
259,0,2,3,161
485,0,3,3,161
458,0,4,3,161
419,0,5,3,161
413,0,6,3,161
582,0,7,3,161
599,0,8,3,161
396,0,9,3,161
191,0,10,3,161
91,0,11,3,161
72,0,12,3,161
84,0,13,3,161
40,0,14,3,161
22,0,15,3,161
4,0,16,3,161
2356,1,0,3,161
277,1,1,3,161
222,1,2,3,161
523,1,3,3,161
653,1,4,3,161
649,1,5,3,161
675,1,6,3,161
811,1,7,3,161
721,1,8,3,161
419,1,9,3,161
213,1,10,3,161
134,1,11,3,161
135,1,12,3,161
110,1,13,3,161
67,1,14,3,161
26,1,15,3,161
10,1,16,3,161
520,0,0,4,161
72,0,1,4,161
50,0,2,4,161
139,0,3,4,161
195,0,4,4,161
235,0,5,4,161
179,0,6,4,161
172,0,7,4,161
154,0,8,4,161
118,0,9,4,161
57,0,10,4,161
45,0,11,4,161
25,0,12,4,161
20,0,13,4,161
8,0,14,4,161
8,0,15,4,161
4,0,16,4,161
579,1,0,4,161
53,1,1,4,161
42,1,2,4,161
146,1,3,4,161
228,1,4,4,161
226,1,5,4,161
149,1,6,4,161
183,1,7,4,161
147,1,8,4,161
103,1,9,4,161
70,1,10,4,161
39,1,11,4,161
25,1,12,4,161
21,1,13,4,161
16,1,14,4,161
3,1,15,4,161
4,1,16,4,161
5261,0,0,0,162
702,0,1,0,162
580,0,2,0,162
2165,0,3,0,162
2577,0,4,0,162
2575,0,5,0,162
2302,0,6,0,162
2449,0,7,0,162
2282,0,8,0,162
2076,0,9,0,162
1732,0,10,0,162
1771,0,11,0,162
1402,0,12,0,162
1064,0,13,0,162
912,0,14,0,162
726,0,15,0,162
593,0,16,0,162
4825,1,0,0,162
601,1,1,0,162
644,1,2,0,162
2414,1,3,0,162
2671,1,4,0,162
2397,1,5,0,162
2112,1,6,0,162
2324,1,7,0,162
2364,1,8,0,162
2156,1,9,0,162
1839,1,10,0,162
1738,1,11,0,162
1568,1,12,0,162
1282,1,13,0,162
1194,1,14,0,162
1068,1,15,0,162
1311,1,16,0,162
1154,0,0,1,162
77,0,1,1,162
79,0,2,1,162
198,0,3,1,162
198,0,4,1,162
155,0,5,1,162
112,0,6,1,162
128,0,7,1,162
97,0,8,1,162
70,0,9,1,162
36,0,10,1,162
36,0,11,1,162
26,0,12,1,162
23,0,13,1,162
20,0,14,1,162
8,0,15,1,162
8,0,16,1,162
993,1,0,1,162
111,1,1,1,162
63,1,2,1,162
195,1,3,1,162
195,1,4,1,162
171,1,5,1,162
99,1,6,1,162
131,1,7,1,162
90,1,8,1,162
64,1,9,1,162
45,1,10,1,162
45,1,11,1,162
28,1,12,1,162
19,1,13,1,162
18,1,14,1,162
11,1,15,1,162
10,1,16,1,162
1008,0,0,2,162
124,0,1,2,162
147,0,2,2,162
426,0,3,2,162
581,0,4,2,162
603,0,5,2,162
495,0,6,2,162
420,0,7,2,162
408,0,8,2,162
383,0,9,2,162
387,0,10,2,162
281,0,11,2,162
237,0,12,2,162
218,0,13,2,162
139,0,14,2,162
83,0,15,2,162
28,0,16,2,162
961,1,0,2,162
120,1,1,2,162
124,1,2,2,162
437,1,3,2,162
602,1,4,2,162
651,1,5,2,162
524,1,6,2,162
504,1,7,2,162
497,1,8,2,162
460,1,9,2,162
432,1,10,2,162
381,1,11,2,162
256,1,12,2,162
198,1,13,2,162
135,1,14,2,162
65,1,15,2,162
48,1,16,2,162
943,0,0,3,162
118,0,1,3,162
101,0,2,3,162
241,0,3,3,162
292,0,4,3,162
229,0,5,3,162
227,0,6,3,162
286,0,7,3,162
297,0,8,3,162
172,0,9,3,162
107,0,10,3,162
77,0,11,3,162
55,0,12,3,162
66,0,13,3,162
50,0,14,3,162
19,0,15,3,162
10,0,16,3,162
886,1,0,3,162
123,1,1,3,162
87,1,2,3,162
293,1,3,3,162
299,1,4,3,162
268,1,5,3,162
322,1,6,3,162
371,1,7,3,162
353,1,8,3,162
214,1,9,3,162
147,1,10,3,162
103,1,11,3,162
96,1,12,3,162
80,1,13,3,162
59,1,14,3,162
35,1,15,3,162
16,1,16,3,162
445,0,0,4,162
48,0,1,4,162
43,0,2,4,162
191,0,3,4,162
221,0,4,4,162
268,0,5,4,162
244,0,6,4,162
198,0,7,4,162
142,0,8,4,162
140,0,9,4,162
86,0,10,4,162
80,0,11,4,162
66,0,12,4,162
42,0,13,4,162
36,0,14,4,162
18,0,15,4,162
10,0,16,4,162
399,1,0,4,162
58,1,1,4,162
49,1,2,4,162
167,1,3,4,162
230,1,4,4,162
185,1,5,4,162
186,1,6,4,162
188,1,7,4,162
152,1,8,4,162
123,1,9,4,162
76,1,10,4,162
78,1,11,4,162
62,1,12,4,162
50,1,13,4,162
29,1,14,4,162
24,1,15,4,162
15,1,16,4,162
7672,0,0,0,163
997,0,1,0,163
970,0,2,0,163
2271,0,3,0,163
2221,0,4,0,163
2532,0,5,0,163
2750,0,6,0,163
3115,0,7,0,163
3137,0,8,0,163
2829,0,9,0,163
2481,0,10,0,163
2786,0,11,0,163
2120,0,12,0,163
1617,0,13,0,163
1293,0,14,0,163
1046,0,15,0,163
871,0,16,0,163
7167,1,0,0,163
958,1,1,0,163
867,1,2,0,163
2270,1,3,0,163
2345,1,4,0,163
2726,1,5,0,163
2919,1,6,0,163
3356,1,7,0,163
3447,1,8,0,163
2940,1,9,0,163
2695,1,10,0,163
2866,1,11,0,163
2283,1,12,0,163
1835,1,13,0,163
1652,1,14,0,163
1507,1,15,0,163
1816,1,16,0,163
588,0,0,1,163
35,0,1,1,163
41,0,2,1,163
83,0,3,1,163
66,0,4,1,163
63,0,5,1,163
46,0,6,1,163
48,0,7,1,163
50,0,8,1,163
30,0,9,1,163
13,0,10,1,163
15,0,11,1,163
7,0,12,1,163
5,0,13,1,163
7,0,14,1,163
5,0,15,1,163
3,0,16,1,163
555,1,0,1,163
58,1,1,1,163
37,1,2,1,163
104,1,3,1,163
84,1,4,1,163
47,1,5,1,163
78,1,6,1,163
64,1,7,1,163
49,1,8,1,163
38,1,9,1,163
15,1,10,1,163
23,1,11,1,163
9,1,12,1,163
6,1,13,1,163
7,1,14,1,163
3,1,15,1,163
8,1,16,1,163
587,0,0,2,163
80,0,1,2,163
63,0,2,2,163
157,0,3,2,163
196,0,4,2,163
248,0,5,2,163
227,0,6,2,163
229,0,7,2,163
195,0,8,2,163
167,0,9,2,163
146,0,10,2,163
130,0,11,2,163
73,0,12,2,163
64,0,13,2,163
49,0,14,2,163
10,0,15,2,163
10,0,16,2,163
573,1,0,2,163
76,1,1,2,163
69,1,2,2,163
174,1,3,2,163
231,1,4,2,163
292,1,5,2,163
288,1,6,2,163
254,1,7,2,163
227,1,8,2,163
201,1,9,2,163
178,1,10,2,163
134,1,11,2,163
88,1,12,2,163
63,1,13,2,163
30,1,14,2,163
19,1,15,2,163
8,1,16,2,163
271,0,0,3,163
47,0,1,3,163
27,0,2,3,163
63,0,3,3,163
69,0,4,3,163
94,0,5,3,163
97,0,6,3,163
128,0,7,3,163
133,0,8,3,163
67,0,9,3,163
46,0,10,3,163
23,0,11,3,163
20,0,12,3,163
4,0,13,3,163
4,0,14,3,163
0,0,15,3,163
1,0,16,3,163
281,1,0,3,163
41,1,1,3,163
20,1,2,3,163
54,1,3,3,163
81,1,4,3,163
101,1,5,3,163
127,1,6,3,163
135,1,7,3,163
117,1,8,3,163
76,1,9,3,163
41,1,10,3,163
24,1,11,3,163
20,1,12,3,163
9,1,13,3,163
15,1,14,3,163
6,1,15,3,163
0,1,16,3,163
67,0,0,4,163
8,0,1,4,163
4,0,2,4,163
26,0,3,4,163
34,0,4,4,163
44,0,5,4,163
28,0,6,4,163
35,0,7,4,163
27,0,8,4,163
21,0,9,4,163
22,0,10,4,163
27,0,11,4,163
14,0,12,4,163
7,0,13,4,163
4,0,14,4,163
2,0,15,4,163
0,0,16,4,163
58,1,0,4,163
7,1,1,4,163
7,1,2,4,163
17,1,3,4,163
27,1,4,4,163
47,1,5,4,163
35,1,6,4,163
29,1,7,4,163
28,1,8,4,163
16,1,9,4,163
22,1,10,4,163
17,1,11,4,163
6,1,12,4,163
7,1,13,4,163
3,1,14,4,163
3,1,15,4,163
3,1,16,4,163
8266,0,0,0,164
1165,0,1,0,164
917,0,2,0,164
2107,0,3,0,164
2047,0,4,0,164
2281,0,5,0,164
2851,0,6,0,164
3290,0,7,0,164
3584,0,8,0,164
2973,0,9,0,164
2551,0,10,0,164
2987,0,11,0,164
2164,0,12,0,164
1728,0,13,0,164
1469,0,14,0,164
1037,0,15,0,164
968,0,16,0,164
7966,1,0,0,164
1104,1,1,0,164
967,1,2,0,164
2275,1,3,0,164
1974,1,4,0,164
2447,1,5,0,164
2934,1,6,0,164
3459,1,7,0,164
3601,1,8,0,164
3109,1,9,0,164
2727,1,10,0,164
3034,1,11,0,164
2414,1,12,0,164
2041,1,13,0,164
1733,1,14,0,164
1527,1,15,0,164
1716,1,16,0,164
577,0,0,1,164
44,0,1,1,164
36,0,2,1,164
85,0,3,1,164
84,0,4,1,164
63,0,5,1,164
59,0,6,1,164
60,0,7,1,164
55,0,8,1,164
32,0,9,1,164
25,0,10,1,164
13,0,11,1,164
14,0,12,1,164
5,0,13,1,164
13,0,14,1,164
7,0,15,1,164
2,0,16,1,164
596,1,0,1,164
57,1,1,1,164
46,1,2,1,164
104,1,3,1,164
75,1,4,1,164
74,1,5,1,164
52,1,6,1,164
58,1,7,1,164
56,1,8,1,164
27,1,9,1,164
25,1,10,1,164
18,1,11,1,164
10,1,12,1,164
6,1,13,1,164
7,1,14,1,164
5,1,15,1,164
6,1,16,1,164
793,0,0,2,164
133,0,1,2,164
87,0,2,2,164
220,0,3,2,164
243,0,4,2,164
330,0,5,2,164
320,0,6,2,164
275,0,7,2,164
267,0,8,2,164
213,0,9,2,164
186,0,10,2,164
171,0,11,2,164
118,0,12,2,164
90,0,13,2,164
71,0,14,2,164
30,0,15,2,164
9,0,16,2,164
790,1,0,2,164
110,1,1,2,164
92,1,2,2,164
211,1,3,2,164
238,1,4,2,164
338,1,5,2,164
404,1,6,2,164
349,1,7,2,164
293,1,8,2,164
249,1,9,2,164
257,1,10,2,164
231,1,11,2,164
139,1,12,2,164
75,1,13,2,164
39,1,14,2,164
20,1,15,2,164
12,1,16,2,164
124,0,0,3,164
11,0,1,3,164
20,0,2,3,164
35,0,3,3,164
46,0,4,3,164
46,0,5,3,164
48,0,6,3,164
96,0,7,3,164
71,0,8,3,164
48,0,9,3,164
27,0,10,3,164
20,0,11,3,164
18,0,12,3,164
5,0,13,3,164
7,0,14,3,164
1,0,15,3,164
3,0,16,3,164
136,1,0,3,164
16,1,1,3,164
22,1,2,3,164
53,1,3,3,164
45,1,4,3,164
56,1,5,3,164
60,1,6,3,164
71,1,7,3,164
84,1,8,3,164
49,1,9,3,164
30,1,10,3,164
28,1,11,3,164
20,1,12,3,164
11,1,13,3,164
6,1,14,3,164
3,1,15,3,164
1,1,16,3,164
113,0,0,4,164
12,0,1,4,164
21,0,2,4,164
24,0,3,4,164
52,0,4,4,164
41,0,5,4,164
53,0,6,4,164
53,0,7,4,164
53,0,8,4,164
48,0,9,4,164
34,0,10,4,164
35,0,11,4,164
25,0,12,4,164
12,0,13,4,164
13,0,14,4,164
2,0,15,4,164
4,0,16,4,164
124,1,0,4,164
14,1,1,4,164
21,1,2,4,164
36,1,3,4,164
43,1,4,4,164
50,1,5,4,164
51,1,6,4,164
46,1,7,4,164
39,1,8,4,164
40,1,9,4,164
31,1,10,4,164
31,1,11,4,164
12,1,12,4,164
10,1,13,4,164
13,1,14,4,164
2,1,15,4,164
2,1,16,4,164
8320,0,0,0,165
1162,0,1,0,165
1082,0,2,0,165
2752,0,3,0,165
2582,0,4,0,165
2596,0,5,0,165
3043,0,6,0,165
3587,0,7,0,165
3622,0,8,0,165
3051,0,9,0,165
2607,0,10,0,165
2763,0,11,0,165
2292,0,12,0,165
1790,0,13,0,165
1345,0,14,0,165
875,0,15,0,165
649,0,16,0,165
7818,1,0,0,165
1168,1,1,0,165
1031,1,2,0,165
2862,1,3,0,165
2808,1,4,0,165
2785,1,5,0,165
3047,1,6,0,165
3676,1,7,0,165
3534,1,8,0,165
2876,1,9,0,165
2576,1,10,0,165
2891,1,11,0,165
2348,1,12,0,165
1919,1,13,0,165
1673,1,14,0,165
1276,1,15,0,165
1365,1,16,0,165
280,0,0,1,165
32,0,1,1,165
19,0,2,1,165
47,0,3,1,165
34,0,4,1,165
30,0,5,1,165
22,0,6,1,165
22,0,7,1,165
21,0,8,1,165
14,0,9,1,165
7,0,10,1,165
3,0,11,1,165
10,0,12,1,165
5,0,13,1,165
1,0,14,1,165
6,0,15,1,165
3,0,16,1,165
233,1,0,1,165
30,1,1,1,165
33,1,2,1,165
69,1,3,1,165
48,1,4,1,165
28,1,5,1,165
27,1,6,1,165
20,1,7,1,165
22,1,8,1,165
9,1,9,1,165
12,1,10,1,165
3,1,11,1,165
5,1,12,1,165
6,1,13,1,165
4,1,14,1,165
2,1,15,1,165
0,1,16,1,165
150,0,0,2,165
14,0,1,2,165
10,0,2,2,165
31,0,3,2,165
40,0,4,2,165
56,0,5,2,165
63,0,6,2,165
50,0,7,2,165
38,0,8,2,165
44,0,9,2,165
27,0,10,2,165
21,0,11,2,165
9,0,12,2,165
14,0,13,2,165
8,0,14,2,165
3,0,15,2,165
4,0,16,2,165
103,1,0,2,165
19,1,1,2,165
5,1,2,2,165
54,1,3,2,165
71,1,4,2,165
78,1,5,2,165
63,1,6,2,165
58,1,7,2,165
54,1,8,2,165
46,1,9,2,165
24,1,10,2,165
24,1,11,2,165
19,1,12,2,165
11,1,13,2,165
13,1,14,2,165
2,1,15,2,165
3,1,16,2,165
32,0,0,3,165
8,0,1,3,165
7,0,2,3,165
10,0,3,3,165
15,0,4,3,165
17,0,5,3,165
16,0,6,3,165
33,0,7,3,165
46,0,8,3,165
29,0,9,3,165
9,0,10,3,165
3,0,11,3,165
4,0,12,3,165
8,0,13,3,165
4,0,14,3,165
6,0,15,3,165
2,0,16,3,165
43,1,0,3,165
4,1,1,3,165
5,1,2,3,165
14,1,3,3,165
14,1,4,3,165
9,1,5,3,165
21,1,6,3,165
33,1,7,3,165
40,1,8,3,165
22,1,9,3,165
9,1,10,3,165
8,1,11,3,165
13,1,12,3,165
8,1,13,3,165
8,1,14,3,165
2,1,15,3,165
2,1,16,3,165
13,0,0,4,165
2,0,1,4,165
1,0,2,4,165
1,0,3,4,165
8,0,4,4,165
13,0,5,4,165
3,0,6,4,165
6,0,7,4,165
9,0,8,4,165
2,0,9,4,165
2,0,10,4,165
5,0,11,4,165
0,0,12,4,165
1,0,13,4,165
0,0,14,4,165
0,0,15,4,165
1,0,16,4,165
7,1,0,4,165
1,1,1,4,165
0,1,2,4,165
4,1,3,4,165
6,1,4,4,165
5,1,5,4,165
7,1,6,4,165
5,1,7,4,165
3,1,8,4,165
5,1,9,4,165
2,1,10,4,165
3,1,11,4,165
0,1,12,4,165
0,1,13,4,165
0,1,14,4,165
0,1,15,4,165
0,1,16,4,165
6347,0,0,0,166
818,0,1,0,166
812,0,2,0,166
2030,0,3,0,166
1895,0,4,0,166
2111,0,5,0,166
1958,0,6,0,166
2067,0,7,0,166
2222,0,8,0,166
2002,0,9,0,166
1788,0,10,0,166
1665,0,11,0,166
1148,0,12,0,166
956,0,13,0,166
754,0,14,0,166
541,0,15,0,166
360,0,16,0,166
6039,1,0,0,166
753,1,1,0,166
860,1,2,0,166
2090,1,3,0,166
2310,1,4,0,166
2117,1,5,0,166
2079,1,6,0,166
2321,1,7,0,166
2312,1,8,0,166
2089,1,9,0,166
1715,1,10,0,166
1707,1,11,0,166
1300,1,12,0,166
1108,1,13,0,166
952,1,14,0,166
814,1,15,0,166
845,1,16,0,166
1063,0,0,1,166
114,0,1,1,166
80,0,2,1,166
207,0,3,1,166
155,0,4,1,166
133,0,5,1,166
107,0,6,1,166
106,0,7,1,166
80,0,8,1,166
57,0,9,1,166
28,0,10,1,166
20,0,11,1,166
12,0,12,1,166
16,0,13,1,166
8,0,14,1,166
9,0,15,1,166
3,0,16,1,166
1099,1,0,1,166
75,1,1,1,166
74,1,2,1,166
206,1,3,1,166
172,1,4,1,166
146,1,5,1,166
92,1,6,1,166
113,1,7,1,166
100,1,8,1,166
55,1,9,1,166
37,1,10,1,166
21,1,11,1,166
16,1,12,1,166
13,1,13,1,166
12,1,14,1,166
7,1,15,1,166
7,1,16,1,166
1247,0,0,2,166
172,0,1,2,166
231,0,2,2,166
758,0,3,2,166
655,0,4,2,166
640,0,5,2,166
517,0,6,2,166
409,0,7,2,166
370,0,8,2,166
362,0,9,2,166
302,0,10,2,166
164,0,11,2,166
148,0,12,2,166
96,0,13,2,166
58,0,14,2,166
36,0,15,2,166
14,0,16,2,166
1103,1,0,2,166
177,1,1,2,166
169,1,2,2,166
592,1,3,2,166
655,1,4,2,166
566,1,5,2,166
459,1,6,2,166
425,1,7,2,166
381,1,8,2,166
370,1,9,2,166
269,1,10,2,166
188,1,11,2,166
146,1,12,2,166
97,1,13,2,166
78,1,14,2,166
50,1,15,2,166
28,1,16,2,166
4723,0,0,3,166
384,0,1,3,166
305,0,2,3,166
847,0,3,3,166
883,0,4,3,166
1253,0,5,3,166
1390,0,6,3,166
1388,0,7,3,166
1141,0,8,3,166
726,0,9,3,166
347,0,10,3,166
149,0,11,3,166
65,0,12,3,166
97,0,13,3,166
56,0,14,3,166
21,0,15,3,166
8,0,16,3,166
4606,1,0,3,166
385,1,1,3,166
334,1,2,3,166
804,1,3,3,166
1135,1,4,3,166
1680,1,5,3,166
1587,1,6,3,166
1412,1,7,3,166
1056,1,8,3,166
628,1,9,3,166
281,1,10,3,166
177,1,11,3,166
150,1,12,3,166
98,1,13,3,166
70,1,14,3,166
30,1,15,3,166
14,1,16,3,166
168,0,0,4,166
21,0,1,4,166
14,0,2,4,166
59,0,3,4,166
83,0,4,4,166
170,0,5,4,166
70,0,6,4,166
62,0,7,4,166
67,0,8,4,166
48,0,9,4,166
24,0,10,4,166
32,0,11,4,166
14,0,12,4,166
11,0,13,4,166
9,0,14,4,166
5,0,15,4,166
0,0,16,4,166
169,1,0,4,166
10,1,1,4,166
14,1,2,4,166
42,1,3,4,166
66,1,4,4,166
62,1,5,4,166
58,1,6,4,166
50,1,7,4,166
37,1,8,4,166
36,1,9,4,166
36,1,10,4,166
20,1,11,4,166
14,1,12,4,166
13,1,13,4,166
5,1,14,4,166
3,1,15,4,166
2,1,16,4,166
11624,0,0,0,167
1328,0,1,0,167
1001,0,2,0,167
2151,0,3,0,167
2364,0,4,0,167
3243,0,5,0,167
4003,0,6,0,167
4372,0,7,0,167
4664,0,8,0,167
3754,0,9,0,167
3201,0,10,0,167
3297,0,11,0,167
2476,0,12,0,167
1925,0,13,0,167
1672,0,14,0,167
1293,0,15,0,167
1097,0,16,0,167
10927,1,0,0,167
1338,1,1,0,167
915,1,2,0,167
2136,1,3,0,167
2531,1,4,0,167
3463,1,5,0,167
4219,1,6,0,167
4664,1,7,0,167
4685,1,8,0,167
3996,1,9,0,167
3224,1,10,0,167
3520,1,11,0,167
2746,1,12,0,167
2328,1,13,0,167
2001,1,14,0,167
1680,1,15,0,167
2225,1,16,0,167
845,0,0,1,167
76,0,1,1,167
57,0,2,1,167
76,0,3,1,167
68,0,4,1,167
65,0,5,1,167
86,0,6,1,167
72,0,7,1,167
81,0,8,1,167
43,0,9,1,167
26,0,10,1,167
10,0,11,1,167
8,0,12,1,167
3,0,13,1,167
7,0,14,1,167
3,0,15,1,167
4,0,16,1,167
788,1,0,1,167
69,1,1,1,167
44,1,2,1,167
80,1,3,1,167
80,1,4,1,167
75,1,5,1,167
103,1,6,1,167
107,1,7,1,167
79,1,8,1,167
64,1,9,1,167
32,1,10,1,167
32,1,11,1,167
17,1,12,1,167
12,1,13,1,167
8,1,14,1,167
6,1,15,1,167
5,1,16,1,167
729,0,0,2,167
111,0,1,2,167
74,0,2,2,167
132,0,3,2,167
176,0,4,2,167
236,0,5,2,167
302,0,6,2,167
337,0,7,2,167
271,0,8,2,167
159,0,9,2,167
157,0,10,2,167
124,0,11,2,167
75,0,12,2,167
56,0,13,2,167
46,0,14,2,167
24,0,15,2,167
16,0,16,2,167
744,1,0,2,167
93,1,1,2,167
57,1,2,2,167
141,1,3,2,167
201,1,4,2,167
348,1,5,2,167
426,1,6,2,167
416,1,7,2,167
296,1,8,2,167
251,1,9,2,167
200,1,10,2,167
164,1,11,2,167
79,1,12,2,167
80,1,13,2,167
