N,age,constituency,ethnicity,sex
1961,8,293,0,0
1704,9,293,0,0
1429,10,293,0,0
1473,11,293,0,0
986,12,293,0,0
848,13,293,0,0
698,14,293,0,0
543,15,293,0,0
438,16,293,0,0
4425,0,293,0,1
582,1,293,0,1
549,2,293,0,1
1985,3,293,0,1
2973,4,293,0,1
2877,5,293,0,1
2210,6,293,0,1
2110,7,293,0,1
2017,8,293,0,1
1759,9,293,0,1
1429,10,293,0,1
1506,11,293,0,1
1088,12,293,0,1
978,13,293,0,1
967,14,293,0,1
841,15,293,0,1
846,16,293,0,1
1155,0,293,1,0
142,1,293,1,0
112,2,293,1,0
261,3,293,1,0
266,4,293,1,0
171,5,293,1,0
118,6,293,1,0
133,7,293,1,0
143,8,293,1,0
68,9,293,1,0
40,10,293,1,0
24,11,293,1,0
28,12,293,1,0
20,13,293,1,0
17,14,293,1,0
10,15,293,1,0
8,16,293,1,0
1156,0,293,1,1
119,1,293,1,1
90,2,293,1,1
226,3,293,1,1
228,4,293,1,1
218,5,293,1,1
166,6,293,1,1
174,7,293,1,1
146,8,293,1,1
69,9,293,1,1
54,10,293,1,1
40,11,293,1,1
34,12,293,1,1
26,13,293,1,1
22,14,293,1,1
22,15,293,1,1
13,16,293,1,1
2807,0,293,2,0
328,1,293,2,0
364,2,293,2,0
1057,3,293,2,0
1252,4,293,2,0
1358,5,293,2,0
1128,6,293,2,0
923,7,293,2,0
783,8,293,2,0
651,9,293,2,0
502,10,293,2,0
338,11,293,2,0
244,12,293,2,0
233,13,293,2,0
131,14,293,2,0
57,15,293,2,0
29,16,293,2,0
2661,0,293,2,1
275,1,293,2,1
277,2,293,2,1
807,3,293,2,1
1116,4,293,2,1
1235,5,293,2,1
972,6,293,2,1
911,7,293,2,1
736,8,293,2,1
561,9,293,2,1
505,10,293,2,1
395,11,293,2,1
279,12,293,2,1
205,13,293,2,1
110,14,293,2,1
63,15,293,2,1
44,16,293,2,1
2307,0,293,3,0
340,1,293,3,0
285,2,293,3,0
624,3,293,3,0
590,4,293,3,0
567,5,293,3,0
524,6,293,3,0
670,7,293,3,0
711,8,293,3,0
582,9,293,3,0
347,10,293,3,0
194,11,293,3,0
190,12,293,3,0
228,13,293,3,0
170,14,293,3,0
70,15,293,3,0
27,16,293,3,0
2303,0,293,3,1
338,1,293,3,1
279,2,293,3,1
647,3,293,3,1
630,4,293,3,1
694,5,293,3,1
740,6,293,3,1
935,7,293,3,1
974,8,293,3,1
721,9,293,3,1
449,10,293,3,1
308,11,293,3,1
297,12,293,3,1
249,13,293,3,1
167,14,293,3,1
87,15,293,3,1
32,16,293,3,1
240,0,293,4,0
32,1,293,4,0
21,2,293,4,0
100,3,293,4,0
133,4,293,4,0
120,5,293,4,0
120,6,293,4,0
106,7,293,4,0
100,8,293,4,0
48,9,293,4,0
52,10,293,4,0
30,11,293,4,0
30,12,293,4,0
10,13,293,4,0
9,14,293,4,0
5,15,293,4,0
1,16,293,4,0
217,0,293,4,1
37,1,293,4,1
26,2,293,4,1
92,3,293,4,1
109,4,293,4,1
106,5,293,4,1
118,6,293,4,1
89,7,293,4,1
79,8,293,4,1
41,9,293,4,1
40,10,293,4,1
44,11,293,4,1
17,12,293,4,1
7,13,293,4,1
10,14,293,4,1
5,15,293,4,1
5,16,293,4,1
8577,0,294,0,0
1234,1,294,0,0
896,2,294,0,0
1887,3,294,0,0
1877,4,294,0,0
2057,5,294,0,0
2584,6,294,0,0
3354,7,294,0,0
3920,8,294,0,0
3486,9,294,0,0
2976,10,294,0,0
3335,11,294,0,0
2748,12,294,0,0
2064,13,294,0,0
1773,14,294,0,0
1327,15,294,0,0
965,16,294,0,0
8207,0,294,0,1
1150,1,294,0,1
792,2,294,0,1
1842,3,294,0,1
1828,4,294,0,1
2287,5,294,0,1
2876,6,294,0,1
3566,7,294,0,1
3964,8,294,0,1
3477,9,294,0,1
3068,10,294,0,1
3444,11,294,0,1
2842,12,294,0,1
2333,13,294,0,1
2057,14,294,0,1
1592,15,294,0,1
1917,16,294,0,1
335,0,294,1,0
29,1,294,1,0
30,2,294,1,0
41,3,294,1,0
40,4,294,1,0
32,5,294,1,0
21,6,294,1,0
29,7,294,1,0
30,8,294,1,0
19,9,294,1,0
16,10,294,1,0
15,11,294,1,0
12,12,294,1,0
9,13,294,1,0
5,14,294,1,0
4,15,294,1,0
1,16,294,1,0
328,0,294,1,1
42,1,294,1,1
21,2,294,1,1
35,3,294,1,1
42,4,294,1,1
28,5,294,1,1
43,6,294,1,1
35,7,294,1,1
39,8,294,1,1
18,9,294,1,1
18,10,294,1,1
9,11,294,1,1
12,12,294,1,1
6,13,294,1,1
8,14,294,1,1
4,15,294,1,1
2,16,294,1,1
203,0,294,2,0
19,1,294,2,0
24,2,294,2,0
77,3,294,2,0
106,4,294,2,0
114,5,294,2,0
107,6,294,2,0
108,7,294,2,0
53,8,294,2,0
70,9,294,2,0
45,10,294,2,0
22,11,294,2,0
24,12,294,2,0
25,13,294,2,0
15,14,294,2,0
2,15,294,2,0
2,16,294,2,0
187,0,294,2,1
51,1,294,2,1
42,2,294,2,1
65,3,294,2,1
106,4,294,2,1
146,5,294,2,1
136,6,294,2,1
106,7,294,2,1
66,8,294,2,1
82,9,294,2,1
56,10,294,2,1
45,11,294,2,1
20,12,294,2,1
13,13,294,2,1
11,14,294,2,1
4,15,294,2,1
6,16,294,2,1
26,0,294,3,0
6,1,294,3,0
1,2,294,3,0
9,3,294,3,0
15,4,294,3,0
15,5,294,3,0
24,6,294,3,0
34,7,294,3,0
25,8,294,3,0
15,9,294,3,0
12,10,294,3,0
4,11,294,3,0
4,12,294,3,0
0,13,294,3,0
3,14,294,3,0
2,15,294,3,0
0,16,294,3,0
23,0,294,3,1
4,1,294,3,1
2,2,294,3,1
8,3,294,3,1
24,4,294,3,1
24,5,294,3,1
30,6,294,3,1
36,7,294,3,1
22,8,294,3,1
24,9,294,3,1
13,10,294,3,1
9,11,294,3,1
3,12,294,3,1
3,13,294,3,1
3,14,294,3,1
3,15,294,3,1
0,16,294,3,1
49,0,294,4,0
3,1,294,4,0
10,2,294,4,0
7,3,294,4,0
14,4,294,4,0
21,5,294,4,0
20,6,294,4,0
23,7,294,4,0
22,8,294,4,0
19,9,294,4,0
8,10,294,4,0
13,11,294,4,0
2,12,294,4,0
8,13,294,4,0
2,14,294,4,0
0,15,294,4,0
0,16,294,4,0
45,0,294,4,1
3,1,294,4,1
11,2,294,4,1
9,3,294,4,1
16,4,294,4,1
17,5,294,4,1
16,6,294,4,1
19,7,294,4,1
20,8,294,4,1
11,9,294,4,1
8,10,294,4,1
5,11,294,4,1
8,12,294,4,1
2,13,294,4,1
3,14,294,4,1
2,15,294,4,1
1,16,294,4,1
7753,0,295,0,0
1042,1,295,0,0
968,2,295,0,0
2141,3,295,0,0
2092,4,295,0,0
2087,5,295,0,0
2306,6,295,0,0
2938,7,295,0,0
3083,8,295,0,0
2774,9,295,0,0
2628,10,295,0,0
3039,11,295,0,0
2598,12,295,0,0
2113,13,295,0,0
1570,14,295,0,0
1108,15,295,0,0
777,16,295,0,0
7308,0,295,0,1
1070,1,295,0,1
947,2,295,0,1
2214,3,295,0,1
2311,4,295,0,1
2259,5,295,0,1
2481,6,295,0,1
3136,7,295,0,1
3211,8,295,0,1
3032,9,295,0,1
2739,10,295,0,1
3112,11,295,0,1
2658,12,295,0,1
2278,13,295,0,1
1971,14,295,0,1
1597,15,295,0,1
1788,16,295,0,1
155,0,295,1,0
16,1,295,1,0
12,2,295,1,0
19,3,295,1,0
10,4,295,1,0
21,5,295,1,0
28,6,295,1,0
21,7,295,1,0
20,8,295,1,0
10,9,295,1,0
6,10,295,1,0
8,11,295,1,0
5,12,295,1,0
4,13,295,1,0
2,14,295,1,0
2,15,295,1,0
3,16,295,1,0
154,0,295,1,1
15,1,295,1,1
18,2,295,1,1
24,3,295,1,1
23,4,295,1,1
23,5,295,1,1
12,6,295,1,1
11,7,295,1,1
17,8,295,1,1
16,9,295,1,1
6,10,295,1,1
8,11,295,1,1
7,12,295,1,1
1,13,295,1,1
5,14,295,1,1
2,15,295,1,1
3,16,295,1,1
66,0,295,2,0
8,1,295,2,0
15,2,295,2,0
29,3,295,2,0
30,4,295,2,0
39,5,295,2,0
29,6,295,2,0
30,7,295,2,0
22,8,295,2,0
20,9,295,2,0
20,10,295,2,0
6,11,295,2,0
2,12,295,2,0
1,13,295,2,0
3,14,295,2,0
2,15,295,2,0
0,16,295,2,0
90,0,295,2,1
9,1,295,2,1
11,2,295,2,1
30,3,295,2,1
42,4,295,2,1
41,5,295,2,1
49,6,295,2,1
45,7,295,2,1
35,8,295,2,1
26,9,295,2,1
18,10,295,2,1
5,11,295,2,1
4,12,295,2,1
4,13,295,2,1
1,14,295,2,1
2,15,295,2,1
1,16,295,2,1
16,0,295,3,0
6,1,295,3,0
8,2,295,3,0
11,3,295,3,0
6,4,295,3,0
18,5,295,3,0
7,6,295,3,0
13,7,295,3,0
8,8,295,3,0
15,9,295,3,0
4,10,295,3,0
5,11,295,3,0
2,12,295,3,0
0,13,295,3,0
0,14,295,3,0
0,15,295,3,0
1,16,295,3,0
16,0,295,3,1
4,1,295,3,1
2,2,295,3,1
5,3,295,3,1
8,4,295,3,1
5,5,295,3,1
15,6,295,3,1
9,7,295,3,1
20,8,295,3,1
13,9,295,3,1
7,10,295,3,1
6,11,295,3,1
4,12,295,3,1
6,13,295,3,1
0,14,295,3,1
0,15,295,3,1
0,16,295,3,1
13,0,295,4,0
1,1,295,4,0
1,2,295,4,0
1,3,295,4,0
3,4,295,4,0
11,5,295,4,0
6,6,295,4,0
4,7,295,4,0
6,8,295,4,0
4,9,295,4,0
4,10,295,4,0
1,11,295,4,0
1,12,295,4,0
0,13,295,4,0
0,14,295,4,0
0,15,295,4,0
0,16,295,4,0
8,0,295,4,1
1,1,295,4,1
1,2,295,4,1
2,3,295,4,1
6,4,295,4,1
6,5,295,4,1
3,6,295,4,1
4,7,295,4,1
8,8,295,4,1
4,9,295,4,1
2,10,295,4,1
0,11,295,4,1
2,12,295,4,1
0,13,295,4,1
0,14,295,4,1
0,15,295,4,1
0,16,295,4,1
7994,0,296,0,0
1058,1,296,0,0
918,2,296,0,0
2297,3,296,0,0
2741,4,296,0,0
2792,5,296,0,0
3037,6,296,0,0
3565,7,296,0,0
3498,8,296,0,0
3120,9,296,0,0
2575,10,296,0,0
2776,11,296,0,0
2061,12,296,0,0
1571,13,296,0,0
1165,14,296,0,0
769,15,296,0,0
502,16,296,0,0
7557,0,296,0,1
1020,1,296,0,1
894,2,296,0,1
2359,3,296,0,1
2985,4,296,0,1
2922,5,296,0,1
3150,6,296,0,1
3600,7,296,0,1
3567,8,296,0,1
3124,9,296,0,1
2620,10,296,0,1
2936,11,296,0,1
2235,12,296,0,1
1815,13,296,0,1
1502,14,296,0,1
1149,15,296,0,1
1164,16,296,0,1
288,0,296,1,0
20,1,296,1,0
20,2,296,1,0
35,3,296,1,0
28,4,296,1,0
29,5,296,1,0
29,6,296,1,0
41,7,296,1,0
27,8,296,1,0
14,9,296,1,0
11,10,296,1,0
3,11,296,1,0
2,12,296,1,0
4,13,296,1,0
2,14,296,1,0
2,15,296,1,0
1,16,296,1,0
278,0,296,1,1
23,1,296,1,1
21,2,296,1,1
56,3,296,1,1
63,4,296,1,1
38,5,296,1,1
36,6,296,1,1
20,7,296,1,1
26,8,296,1,1
9,9,296,1,1
9,10,296,1,1
2,11,296,1,1
2,12,296,1,1
2,13,296,1,1
2,14,296,1,1
0,15,296,1,1
1,16,296,1,1
235,0,296,2,0
32,1,296,2,0
21,2,296,2,0
59,3,296,2,0
109,4,296,2,0
150,5,296,2,0
132,6,296,2,0
90,7,296,2,0
70,8,296,2,0
50,9,296,2,0
54,10,296,2,0
40,11,296,2,0
15,12,296,2,0
21,13,296,2,0
4,14,296,2,0
1,15,296,2,0
2,16,296,2,0
236,0,296,2,1
22,1,296,2,1
22,2,296,2,1
48,3,296,2,1
145,4,296,2,1
164,5,296,2,1
119,6,296,2,1
86,7,296,2,1
66,8,296,2,1
51,9,296,2,1
64,10,296,2,1
36,11,296,2,1
22,12,296,2,1
9,13,296,2,1
7,14,296,2,1
4,15,296,2,1
8,16,296,2,1
59,0,296,3,0
11,1,296,3,0
8,2,296,3,0
11,3,296,3,0
27,4,296,3,0
28,5,296,3,0
41,6,296,3,0
28,7,296,3,0
35,8,296,3,0
31,9,296,3,0
10,10,296,3,0
8,11,296,3,0
9,12,296,3,0
1,13,296,3,0
4,14,296,3,0
3,15,296,3,0
0,16,296,3,0
75,0,296,3,1
6,1,296,3,1
3,2,296,3,1
11,3,296,3,1
23,4,296,3,1
33,5,296,3,1
32,6,296,3,1
33,7,296,3,1
29,8,296,3,1
17,9,296,3,1
7,10,296,3,1
3,11,296,3,1
2,12,296,3,1
5,13,296,3,1
3,14,296,3,1
4,15,296,3,1
3,16,296,3,1
29,0,296,4,0
6,1,296,4,0
2,2,296,4,0
8,3,296,4,0
7,4,296,4,0
18,5,296,4,0
16,6,296,4,0
16,7,296,4,0
12,8,296,4,0
9,9,296,4,0
9,10,296,4,0
9,11,296,4,0
5,12,296,4,0
0,13,296,4,0
0,14,296,4,0
2,15,296,4,0
0,16,296,4,0
28,0,296,4,1
0,1,296,4,1
0,2,296,4,1
5,3,296,4,1
16,4,296,4,1
15,5,296,4,1
11,6,296,4,1
4,7,296,4,1
7,8,296,4,1
3,9,296,4,1
5,10,296,4,1
5,11,296,4,1
0,12,296,4,1
3,13,296,4,1
1,14,296,4,1
2,15,296,4,1
1,16,296,4,1
7624,0,297,0,0
1059,1,297,0,0
936,2,297,0,0
2249,3,297,0,0
2072,4,297,0,0
2046,5,297,0,0
2398,6,297,0,0
2974,7,297,0,0
3273,8,297,0,0
3074,9,297,0,0
2857,10,297,0,0
3133,11,297,0,0
2507,12,297,0,0
1984,13,297,0,0
1684,14,297,0,0
1234,15,297,0,0
938,16,297,0,0
7183,0,297,0,1
974,1,297,0,1
945,2,297,0,1
2157,3,297,0,1
2049,4,297,0,1
2194,5,297,0,1
2709,6,297,0,1
3117,7,297,0,1
3515,8,297,0,1
3087,9,297,0,1
2984,10,297,0,1
3318,11,297,0,1
2646,12,297,0,1
2201,13,297,0,1
1916,14,297,0,1
1548,15,297,0,1
1698,16,297,0,1
223,0,297,1,0
14,1,297,1,0
14,2,297,1,0
30,3,297,1,0
27,4,297,1,0
32,5,297,1,0
20,6,297,1,0
20,7,297,1,0
16,8,297,1,0
9,9,297,1,0
5,10,297,1,0
6,11,297,1,0
5,12,297,1,0
4,13,297,1,0
5,14,297,1,0
0,15,297,1,0
3,16,297,1,0
154,0,297,1,1
23,1,297,1,1
19,2,297,1,1
28,3,297,1,1
35,4,297,1,1
23,5,297,1,1
19,6,297,1,1
27,7,297,1,1
29,8,297,1,1
18,9,297,1,1
11,10,297,1,1
8,11,297,1,1
15,12,297,1,1
8,13,297,1,1
3,14,297,1,1
3,15,297,1,1
0,16,297,1,1
58,0,297,2,0
7,1,297,2,0
15,2,297,2,0
39,3,297,2,0
30,4,297,2,0
45,5,297,2,0
32,6,297,2,0
38,7,297,2,0
23,8,297,2,0
22,9,297,2,0
22,10,297,2,0
15,11,297,2,0
5,12,297,2,0
6,13,297,2,0
4,14,297,2,0
4,15,297,2,0
0,16,297,2,0
74,0,297,2,1
12,1,297,2,1
4,2,297,2,1
30,3,297,2,1
46,4,297,2,1
61,5,297,2,1
44,6,297,2,1
52,7,297,2,1
35,8,297,2,1
35,9,297,2,1
24,10,297,2,1
20,11,297,2,1
17,12,297,2,1
10,13,297,2,1
4,14,297,2,1
3,15,297,2,1
2,16,297,2,1
62,0,297,3,0
3,1,297,3,0
3,2,297,3,0
6,3,297,3,0
34,4,297,3,0
50,5,297,3,0
24,6,297,3,0
9,7,297,3,0
17,8,297,3,0
11,9,297,3,0
7,10,297,3,0
7,11,297,3,0
1,12,297,3,0
3,13,297,3,0
1,14,297,3,0
1,15,297,3,0
0,16,297,3,0
53,0,297,3,1
3,1,297,3,1
1,2,297,3,1
11,3,297,3,1
35,4,297,3,1
33,5,297,3,1
24,6,297,3,1
11,7,297,3,1
13,8,297,3,1
5,9,297,3,1
6,10,297,3,1
3,11,297,3,1
3,12,297,3,1
3,13,297,3,1
0,14,297,3,1
0,15,297,3,1
1,16,297,3,1
40,0,297,4,0
0,1,297,4,0
0,2,297,4,0
1,3,297,4,0
8,4,297,4,0
17,5,297,4,0
30,6,297,4,0
5,7,297,4,0
5,8,297,4,0
8,9,297,4,0
5,10,297,4,0
3,11,297,4,0
7,12,297,4,0
4,13,297,4,0
0,14,297,4,0
1,15,297,4,0
5,16,297,4,0
17,0,297,4,1
5,1,297,4,1
0,2,297,4,1
4,3,297,4,1
10,4,297,4,1
15,5,297,4,1
12,6,297,4,1
13,7,297,4,1
1,8,297,4,1
4,9,297,4,1
2,10,297,4,1
6,11,297,4,1
0,12,297,4,1
4,13,297,4,1
7,14,297,4,1
2,15,297,4,1
3,16,297,4,1
6623,0,298,0,0
922,1,298,0,0
793,2,298,0,0
1863,3,298,0,0
1503,4,298,0,0
1500,5,298,0,0
1926,6,298,0,0
2479,7,298,0,0
2976,8,298,0,0
2776,9,298,0,0
2750,10,298,0,0
3424,11,298,0,0
3116,12,298,0,0
2554,13,298,0,0
2202,14,298,0,0
1712,15,298,0,0
1569,16,298,0,0
6241,0,298,0,1
902,1,298,0,1
768,2,298,0,1
1640,3,298,0,1
1581,4,298,0,1
1651,5,298,0,1
2239,6,298,0,1
2806,7,298,0,1
3183,8,298,0,1
2933,9,298,0,1
3015,10,298,0,1
3871,11,298,0,1
3363,12,298,0,1
2874,13,298,0,1
2577,14,298,0,1
2440,15,298,0,1
3105,16,298,0,1
192,0,298,1,0
20,1,298,1,0
17,2,298,1,0
15,3,298,1,0
14,4,298,1,0
31,5,298,1,0
16,6,298,1,0
13,7,298,1,0
14,8,298,1,0
18,9,298,1,0
6,10,298,1,0
6,11,298,1,0
10,12,298,1,0
3,13,298,1,0
6,14,298,1,0
1,15,298,1,0
1,16,298,1,0
152,0,298,1,1
15,1,298,1,1
19,2,298,1,1
29,3,298,1,1
19,4,298,1,1
17,5,298,1,1
28,6,298,1,1
16,7,298,1,1
15,8,298,1,1
18,9,298,1,1
7,10,298,1,1
19,11,298,1,1
11,12,298,1,1
7,13,298,1,1
7,14,298,1,1
1,15,298,1,1
1,16,298,1,1
76,0,298,2,0
9,1,298,2,0
11,2,298,2,0
13,3,298,2,0
27,4,298,2,0
31,5,298,2,0
37,6,298,2,0
32,7,298,2,0
27,8,298,2,0
20,9,298,2,0
14,10,298,2,0
8,11,298,2,0
14,12,298,2,0
4,13,298,2,0
3,14,298,2,0
1,15,298,2,0
0,16,298,2,0
108,0,298,2,1
11,1,298,2,1
12,2,298,2,1
22,3,298,2,1
41,4,298,2,1
52,5,298,2,1
62,6,298,2,1
45,7,298,2,1
49,8,298,2,1
29,9,298,2,1
21,10,298,2,1
19,11,298,2,1
10,12,298,2,1
11,13,298,2,1
4,14,298,2,1
2,15,298,2,1
2,16,298,2,1
15,0,298,3,0
1,1,298,3,0
1,2,298,3,0
3,3,298,3,0
2,4,298,3,0
9,5,298,3,0
13,6,298,3,0
7,7,298,3,0
6,8,298,3,0
5,9,298,3,0
2,10,298,3,0
1,11,298,3,0
0,12,298,3,0
1,13,298,3,0
2,14,298,3,0
2,15,298,3,0
0,16,298,3,0
18,0,298,3,1
7,1,298,3,1
0,2,298,3,1
2,3,298,3,1
4,4,298,3,1
15,5,298,3,1
10,6,298,3,1
8,7,298,3,1
8,8,298,3,1
6,9,298,3,1
5,10,298,3,1
9,11,298,3,1
2,12,298,3,1
1,13,298,3,1
2,14,298,3,1
0,15,298,3,1
1,16,298,3,1
20,0,298,4,0
0,1,298,4,0
0,2,298,4,0
0,3,298,4,0
6,4,298,4,0
8,5,298,4,0
17,6,298,4,0
7,7,298,4,0
7,8,298,4,0
12,9,298,4,0
4,10,298,4,0
7,11,298,4,0
5,12,298,4,0
3,13,298,4,0
0,14,298,4,0
1,15,298,4,0
1,16,298,4,0
15,0,298,4,1
1,1,298,4,1
1,2,298,4,1
4,3,298,4,1
1,4,298,4,1
10,5,298,4,1
4,6,298,4,1
2,7,298,4,1
4,8,298,4,1
7,9,298,4,1
1,10,298,4,1
6,11,298,4,1
4,12,298,4,1
0,13,298,4,1
1,14,298,4,1
0,15,298,4,1
2,16,298,4,1
8642,0,299,0,0
1255,1,299,0,0
1097,2,299,0,0
2447,3,299,0,0
2515,4,299,0,0
2350,5,299,0,0
2936,6,299,0,0
3751,7,299,0,0
3881,8,299,0,0
3526,9,299,0,0
3247,10,299,0,0
3762,11,299,0,0
3077,12,299,0,0
2239,13,299,0,0
1677,14,299,0,0
1073,15,299,0,0
782,16,299,0,0
8322,0,299,0,1
1099,1,299,0,1
1078,2,299,0,1
2279,3,299,0,1
2226,4,299,0,1
2384,5,299,0,1
3129,6,299,0,1
3691,7,299,0,1
3823,8,299,0,1
3535,9,299,0,1
3284,10,299,0,1
3781,11,299,0,1
3136,12,299,0,1
2383,13,299,0,1
1810,14,299,0,1
1569,15,299,0,1
1618,16,299,0,1
298,0,299,1,0
33,1,299,1,0
26,2,299,1,0
51,3,299,1,0
58,4,299,1,0
40,5,299,1,0
26,6,299,1,0
33,7,299,1,0
29,8,299,1,0
21,9,299,1,0
22,10,299,1,0
8,11,299,1,0
11,12,299,1,0
2,13,299,1,0
0,14,299,1,0
2,15,299,1,0
2,16,299,1,0
286,0,299,1,1
18,1,299,1,1
18,2,299,1,1
30,3,299,1,1
23,4,299,1,1
27,5,299,1,1
23,6,299,1,1
26,7,299,1,1
30,8,299,1,1
17,9,299,1,1
8,10,299,1,1
4,11,299,1,1
4,12,299,1,1
4,13,299,1,1
1,14,299,1,1
4,15,299,1,1
1,16,299,1,1
140,0,299,2,0
27,1,299,2,0
12,2,299,2,0
49,3,299,2,0
75,4,299,2,0
85,5,299,2,0
66,6,299,2,0
58,7,299,2,0
40,8,299,2,0
42,9,299,2,0
26,10,299,2,0
22,11,299,2,0
6,12,299,2,0
9,13,299,2,0
9,14,299,2,0
1,15,299,2,0
4,16,299,2,0
88,0,299,2,1
9,1,299,2,1
18,2,299,2,1
31,3,299,2,1
33,4,299,2,1
56,5,299,2,1
60,6,299,2,1
51,7,299,2,1
44,8,299,2,1
30,9,299,2,1
25,10,299,2,1
15,11,299,2,1
12,12,299,2,1
5,13,299,2,1
4,14,299,2,1
1,15,299,2,1
2,16,299,2,1
35,0,299,3,0
6,1,299,3,0
2,2,299,3,0
35,3,299,3,0
62,4,299,3,0
55,5,299,3,0
34,6,299,3,0
42,7,299,3,0
60,8,299,3,0
29,9,299,3,0
13,10,299,3,0
3,11,299,3,0
7,12,299,3,0
4,13,299,3,0
4,14,299,3,0
0,15,299,3,0
1,16,299,3,0
20,0,299,3,1
3,1,299,3,1
4,2,299,3,1
7,3,299,3,1
14,4,299,3,1
11,5,299,3,1
12,6,299,3,1
19,7,299,3,1
19,8,299,3,1
21,9,299,3,1
6,10,299,3,1
7,11,299,3,1
8,12,299,3,1
1,13,299,3,1
2,14,299,3,1
1,15,299,3,1
1,16,299,3,1
7,0,299,4,0
4,1,299,4,0
3,2,299,4,0
5,3,299,4,0
12,4,299,4,0
13,5,299,4,0
10,6,299,4,0
8,7,299,4,0
11,8,299,4,0
14,9,299,4,0
4,10,299,4,0
2,11,299,4,0
5,12,299,4,0
1,13,299,4,0
0,14,299,4,0
0,15,299,4,0
0,16,299,4,0
23,0,299,4,1
3,1,299,4,1
2,2,299,4,1
3,3,299,4,1
6,4,299,4,1
6,5,299,4,1
7,6,299,4,1
8,7,299,4,1
5,8,299,4,1
3,9,299,4,1
2,10,299,4,1
1,11,299,4,1
1,12,299,4,1
1,13,299,4,1
1,14,299,4,1
0,15,299,4,1
0,16,299,4,1
10155,0,300,0,0
1343,1,300,0,0
1119,2,300,0,0
2475,3,300,0,0
2867,4,300,0,0
2972,5,300,0,0
3522,6,300,0,0
4070,7,300,0,0
4125,8,300,0,0
3624,9,300,0,0
3067,10,300,0,0
3150,11,300,0,0
2406,12,300,0,0
1726,13,300,0,0
1306,14,300,0,0
917,15,300,0,0
774,16,300,0,0
9591,0,300,0,1
1396,1,300,0,1
958,2,300,0,1
2381,3,300,0,1
2755,4,300,0,1
3096,5,300,0,1
3696,6,300,0,1
4075,7,300,0,1
3982,8,300,0,1
3437,9,300,0,1
3019,10,300,0,1
3225,11,300,0,1
2448,12,300,0,1
1775,13,300,0,1
1576,14,300,0,1
1295,15,300,0,1
1460,16,300,0,1
332,0,300,1,0
43,1,300,1,0
30,2,300,1,0
44,3,300,1,0
36,4,300,1,0
38,5,300,1,0
33,6,300,1,0
27,7,300,1,0
33,8,300,1,0
13,9,300,1,0
19,10,300,1,0
10,11,300,1,0
10,12,300,1,0
3,13,300,1,0
2,14,300,1,0
3,15,300,1,0
0,16,300,1,0
350,0,300,1,1
46,1,300,1,1
24,2,300,1,1
43,3,300,1,1
41,4,300,1,1
51,5,300,1,1
38,6,300,1,1
36,7,300,1,1
23,8,300,1,1
26,9,300,1,1
17,10,300,1,1
7,11,300,1,1
9,12,300,1,1
3,13,300,1,1
1,14,300,1,1
0,15,300,1,1
2,16,300,1,1
265,0,300,2,0
29,1,300,2,0
18,2,300,2,0
43,3,300,2,0
162,4,300,2,0
190,5,300,2,0
131,6,300,2,0
87,7,300,2,0
62,8,300,2,0
47,9,300,2,0
36,10,300,2,0
19,11,300,2,0
12,12,300,2,0
15,13,300,2,0
5,14,300,2,0
4,15,300,2,0
1,16,300,2,0
267,0,300,2,1
31,1,300,2,1
22,2,300,2,1
55,3,300,2,1
177,4,300,2,1
175,5,300,2,1
140,6,300,2,1
104,7,300,2,1
63,8,300,2,1
57,9,300,2,1
43,10,300,2,1
24,11,300,2,1
12,12,300,2,1
9,13,300,2,1
8,14,300,2,1
2,15,300,2,1
2,16,300,2,1
73,0,300,3,0
10,1,300,3,0
7,2,300,3,0
12,3,300,3,0
33,4,300,3,0
36,5,300,3,0
29,6,300,3,0
38,7,300,3,0
52,8,300,3,0
14,9,300,3,0
9,10,300,3,0
8,11,300,3,0
3,12,300,3,0
8,13,300,3,0
0,14,300,3,0
0,15,300,3,0
0,16,300,3,0
69,0,300,3,1
20,1,300,3,1
12,2,300,3,1
17,3,300,3,1
30,4,300,3,1
34,5,300,3,1
31,6,300,3,1
43,7,300,3,1
26,8,300,3,1
13,9,300,3,1
17,10,300,3,1
7,11,300,3,1
4,12,300,3,1
0,13,300,3,1
2,14,300,3,1
0,15,300,3,1
0,16,300,3,1
28,0,300,4,0
2,1,300,4,0
1,2,300,4,0
6,3,300,4,0
17,4,300,4,0
19,5,300,4,0
9,6,300,4,0
11,7,300,4,0
10,8,300,4,0
20,9,300,4,0
12,10,300,4,0
3,11,300,4,0
3,12,300,4,0
0,13,300,4,0
0,14,300,4,0
0,15,300,4,0
1,16,300,4,0
18,0,300,4,1
2,1,300,4,1
2,2,300,4,1
12,3,300,4,1
13,4,300,4,1
7,5,300,4,1
8,6,300,4,1
5,7,300,4,1
6,8,300,4,1
11,9,300,4,1
2,10,300,4,1
3,11,300,4,1
5,12,300,4,1
0,13,300,4,1
0,14,300,4,1
2,15,300,4,1
0,16,300,4,1
6187,0,301,0,0
879,1,301,0,0
1981,2,301,0,0
3166,3,301,0,0
2699,4,301,0,0
2290,5,301,0,0
2028,6,301,0,0
2256,7,301,0,0
2444,8,301,0,0
2408,9,301,0,0
2105,10,301,0,0
2067,11,301,0,0
1440,12,301,0,0
1118,13,301,0,0
974,14,301,0,0
671,15,301,0,0
485,16,301,0,0
6058,0,301,0,1
790,1,301,0,1
2085,2,301,0,1
